the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E610000001E173C28CFA54C07692BB7C69BC4140,186102,0101000020110F00003D16DAAC35D161C1EDC0C1921B215041,185714,>1m <=5m,ATBI DATABASE,,1446923821000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,235515,3929290,35.471962,-83.914837,Lake Cheoah-Little Tennessee River,,1968.121338,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446923821000,GRSM,UNR,,1,,,Twentymile Trail,Twenty Mile Ranger Station Road,Valid,Hydrangea_radiata,Hydrangea  radiata,19782,Silver-leaf Hydrangea,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Hydrangeaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E61000007FF918374BFF54C06BC6EBBFE3C44140,186086,0101000020110F00004C09DE1C3DD561C12BCA4FC6F3295041,185698,>1m <=5m,ATBI DATABASE,,1446923811000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229010,3936840,35.538194,-83.988962,Chilhowee Lake,,1241.446167,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446923811000,GRSM,UNR,,7,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Hydrangea_radiata,Hydrangea  radiata,19782,Silver-leaf Hydrangea,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Hydrangeaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000BA45003A63FE54C0EE33F64BA2C74140,186093,0101000020110F00002863B01578D461C1C526AF21D12C5041,185705,>1m <=5m,ATBI DATABASE,,1446923816000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230366,3939180,35.559634,-83.974802,Abrams Creek Lower,Panther Creek,1157.474365,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446923816000,GRSM,UNR,,6,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Hydrangea_radiata,Hydrangea  radiata,19782,Silver-leaf Hydrangea,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Hydrangeaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000031EB2BC67BFE54C09BFFBA47B4C74140,186091,0101000020110F0000DC44D6EE8CD461C1E71B02E8E32C5041,185703,>1m <=5m,ATBI DATABASE,,1446923815000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230232,3939245,35.560182,-83.9763,Abrams Creek Lower,Panther Creek,1115.653809,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446923815000,GRSM,UNR,,9,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Hydrangea_radiata,Hydrangea  radiata,19782,Silver-leaf Hydrangea,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1000857600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Hydrangeaceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E6100000CD28F1146DFE54C0D26A39B176C74140,186092,0101000020110F0000EA6E6C7480D461C198CAF29BA32C5041,185704,>1m <=5m,ATBI DATABASE,,1446923815000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230307,3939034,35.558303,-83.975404,Abrams Creek Lower,Panther Creek,1151.061279,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446923815000,GRSM,UNR,,4,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Hydrangea_radiata,Hydrangea  radiata,19782,Silver-leaf Hydrangea,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Hydrangeaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000036A8568F76FF54C0D2C20A5C03C74140,186084,0101000020110F00004783E8EC61D561C15EFE04352B2C5041,185696,>1m <=5m,ATBI DATABASE,,1446923810000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228826,3938688,35.554783,-83.991607,Abrams Creek Lower,Panther Creek,964.237915,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446923810000,GRSM,UNR,,1,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Hydrangea_radiata,Hydrangea  radiata,19782,Silver-leaf Hydrangea,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1000857600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Hydrangeaceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E6100000DC55488C4DFF54C0ADC363DC20C74140,186087,0101000020110F000087860E183FD561C1528431014A2C5041,185699,>1m <=5m,ATBI DATABASE,,1446923812000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229056,3938781,35.555684,-83.989104,Abrams Creek Lower,Panther Creek,884.632385,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446923812000,GRSM,UNR,,1,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Hydrangea_radiata,Hydrangea  radiata,19782,Silver-leaf Hydrangea,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,994809600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Hydrangeaceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E61000005DB110C761FA54C02E372437C8CB4140,186103,0101000020110F000082E6AB2B11D161C13BCC21FE25315041,185715,>1m <=5m,ATBI DATABASE,,1446923821000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,236147,3942606,35.592041,-83.912214,Abrams Creek Lower,,2006.274902,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446923821000,GRSM,UNR,,10,,,Rabbit Creek Trail,Abrams Creek Campground Access Road,Valid,Hydrangea_radiata,Hydrangea  radiata,19782,Silver-leaf Hydrangea,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Hydrangeaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000068AFF5DA26F954C0C3336D7BD2CD4140,186109,0101000020110F00009C94FDB405D061C15CA1D58247335041,185721,>1m <=5m,ATBI DATABASE,,1446923825000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,237941,3944323,35.607979,-83.892992,Abrams Creek Lower,Abrams Creek,1291.426514,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446923825000,GRSM,UNR,,3,,,Abrams Falls Trail,Abrams Creek Campground Road,Valid,Hydrangea_radiata,Hydrangea  radiata,19782,Silver-leaf Hydrangea,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1279324800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Hydrangeaceae, ,~,observed, , ,cert,general
0101000020E61000002DE3E1FB2AF954C07CD50BC4C6CD4140,186108,0101000020110F00000BA3A23609D061C1556B9D453B335041,185720,>1m <=5m,ATBI DATABASE,,1446923824000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,237917,3944284,35.607622,-83.893244,Abrams Creek Lower,Abrams Creek,1289.75708,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446923824000,GRSM,UNR,,3,,,Abrams Falls Trail,Abrams Creek Campground Road,Valid,Hydrangea_radiata,Hydrangea  radiata,19782,Silver-leaf Hydrangea,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1279324800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Hydrangeaceae, ,~,observed, , ,cert,general
0101000020E6100000AF79134B83F954C00BC8EE747ACD4140,186105,0101000020110F0000AC98EE3654D061C14177248FEB325041,185717,>1m <=5m,ATBI DATABASE,,1446923823000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,237421,3944040,35.605293,-83.898634,Abrams Creek Lower,Abrams Creek,1256.661743,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446923823000,GRSM,UNR,,3,,,Hannah Mountain Trail,Abrams Creek Campground Road,Valid,Hydrangea_radiata,Hydrangea  radiata,19782,Silver-leaf Hydrangea,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1279324800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Hydrangeaceae, ,~,observed, , ,cert,general
0101000020E6100000D620D1A6B8F954C08525D69D7FCE4140,186104,0101000020110F00008E79278881D061C165FAA460FC335041,185716,>1m <=5m,ATBI DATABASE,,1446923822000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,237152,3944933,35.613263,-83.901891,Abrams Creek Lower,,1554.505737,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446923822000,GRSM,UNR,,4,,,Little Bottoms Trail,Abrams Creek Campground Road,Valid,Hydrangea_radiata,Hydrangea  radiata,19782,Silver-leaf Hydrangea,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,966384000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Hydrangeaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000005FB0839902F954C095BB7DCD27CE4140,186110,0101000020110F00006B9241EAE6CF61C15FE0F6A3A0335041,185722,>1m <=5m,ATBI DATABASE,,1446923825000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,238150,3944606,35.610583,-83.89078,Abrams Creek Lower,Abrams Creek,1383.949463,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446923825000,GRSM,UNR,,5,,,Abrams Falls Trail,Abrams Creek Campground Road,Valid,Hydrangea_radiata,Hydrangea  radiata,19782,Silver-leaf Hydrangea,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1279324800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Hydrangeaceae, ,~,observed, , ,cert,general
0101000020E610000090FE3C4582F854C0AD5F5CF620CE4140,186112,0101000020110F00002DC4CEEC79CF61C12C24A27E99335041,185724,>1m <=5m,ATBI DATABASE,,1446923826000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,238859,3944562,35.610374,-83.882947,Abrams Creek Lower,,1504.149902,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446923826000,GRSM,UNR,,6,,,Abrams Falls Trail,Abrams Falls Parking Lot,Valid,Hydrangea_radiata,Hydrangea  radiata,19782,Silver-leaf Hydrangea,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1279324800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Hydrangeaceae, ,~,observed, , ,cert,general
0101000020E61000008DE920E7F1FA54C0A35126DA7ACF4140,186101,0101000020110F00001E7B82938BD161C1AA0EB5DA02355041,185713,>1m <=5m,ATBI DATABASE,,1446923820000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235445,3945835,35.62093,-83.92101,Abrams Creek Lower,Kingfisher Creek,1244.311768,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446923820000,GRSM,UNR,,2,,,Cooper Road Trail,Abrams Creek Campground Road,Valid,Hydrangea_radiata,Hydrangea  radiata,19782,Silver-leaf Hydrangea,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1277164800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Hydrangeaceae, ,~,observed, , ,cert,General
0101000020E61000009579790766FB54C0C47F3B0298CE4140,186100,0101000020110F0000A2A1CD33EED161C1ACC727DC15345041,185712,>1m <=5m,ATBI DATABASE,,1446923820000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234780,3945086,35.614007,-83.928098,Abrams Creek Lower,Abrams Creek,1176.28833,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446923820000,GRSM,UNR,,2,,,Cooper Road Trail,Abrams Creek Campground Road,Valid,Hydrangea_radiata,Hydrangea  radiata,19782,Silver-leaf Hydrangea,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1277164800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Hydrangeaceae, ,~,observed, , ,cert,General
0101000020E61000008D281167D9FB54C05EA9E7E452CE4140,186099,0101000020110F00001429643050D261C154E31EA8CD335041,185711,>1m <=5m,ATBI DATABASE,,1446923819000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234135,3944871,35.611898,-83.93514,Abrams Creek Lower,Abrams Creek,1116.942627,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446923819000,GRSM,UNR,,8,,,Cooper Road Trail,Abrams Creek Campground Road,Valid,Hydrangea_radiata,Hydrangea  radiata,19782,Silver-leaf Hydrangea,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1277164800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Hydrangeaceae, ,~,observed, , ,cert,General
0101000020E610000063713FAD50F854C0D4D403FD3DD54140,186116,0101000020110F0000FB5819CE4FCF61C10BCE6680083B5041,185728,>1m <=5m,ATBI DATABASE,,1446923828000,DERV,BLOCKHOUSE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,239314,3950720,35.665947,-83.87992,Little River-Hesse Creek,,1393.000977,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446923828000,GRSM,UNR,,6,,,Cane Creek Trail,Foothills Parkway Southwest Parking # 10,Valid,Hydrangea_radiata,Hydrangea  radiata,19782,Silver-leaf Hydrangea,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1178409600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Hydrangeaceae, ,~,observed,No,day,prob.,ATBI
0101000020E6100000CE6D09933EF854C0F1B93E6C9CD44140,186118,0101000020110F00000B1D436E40CF61C11B65E89B5F3A5041,185730,>1m <=5m,ATBI DATABASE,,1446923829000,DERV,BLOCKHOUSE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,239398,3950170,35.661017,-83.878815,Little River-Hesse Creek,Cane Creek,1232.290161,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446923829000,GRSM,UNR,,5,,,Cane Creek Trail,Foothills Parkway Southwest Parking # 10,Valid,Hydrangea_radiata,Hydrangea  radiata,19782,Silver-leaf Hydrangea,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1277164800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Hydrangeaceae, ,~,observed, , ,cert,General
0101000020E61000007A66359CB3F854C07292974995D34140,186111,0101000020110F00002B754BD4A3CF61C1144A0D904C395041,185723,>1m <=5m,ATBI DATABASE,,1446923826000,DERV,BLOCKHOUSE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,238725,3949298,35.652987,-83.885958,Little River-Hesse Creek,,1324.439575,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446923826000,GRSM,UNR,,6,,,Cane Creek Trail,Foothills Parkway Southwest Parking #7,Valid,Hydrangea_radiata,Hydrangea  radiata,19782,Silver-leaf Hydrangea,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,283996800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Hydrangeaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000003175273D8BF954C04C49033DA9D14140,186106,0101000020110F000069A379F65AD061C1800D9E504A375041,185718,>1m <=5m,ATBI DATABASE,,1446923823000,DERV,BLOCKHOUSE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,237484,3947667,35.63797,-83.899119,Abrams Creek Lower,Buck Shank Branch,1554.074463,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446923823000,GRSM,UNR,,5,,,Cooper Road Trail,Foothills Parkway Section 8g,Valid,Hydrangea_radiata,Hydrangea  radiata,19782,Silver-leaf Hydrangea,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1277164800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Hydrangeaceae, ,~,observed, , ,cert,General
0101000020E61000007C90ADE077F954C0C33398FBEED14140,186107,0101000020110F00000F3BF0844AD061C1B4CF323393375041,185719,>1m <=5m,ATBI DATABASE,,1446923824000,DERV,BLOCKHOUSE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,237598,3947900,35.640099,-83.897938,Little River-Hesse Creek,,1545.406372,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446923824000,GRSM,UNR,,7,,,Cane Creek Trail,Foothills Parkway Section 8g,Valid,Hydrangea_radiata,Hydrangea  radiata,19782,Silver-leaf Hydrangea,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1277164800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Hydrangeaceae, ,~,observed, , ,cert,General
0101000020E61000007AF819B443F854C0F77486CD73D04140,186115,0101000020110F000042C772C944CF61C1ECE303F806365041,185727,>1m <=5m,ATBI DATABASE,,1446923828000,DERV,BLOCKHOUSE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,239264,3946566,35.628527,-83.879128,Abrams Creek Lower,Kreider Branch,1904.284058,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446923828000,GRSM,UNR,,6,,,Beard Cane Trail,Cades Cove Loop Road,Valid,Hydrangea_radiata,Hydrangea  radiata,19782,Silver-leaf Hydrangea,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1284768000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Hydrangeaceae, ,~,observed, , ,cert,General
