the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000D94EEA1741F854C0E5306015A4BB4140,55735,0101000020110F00007C26F59142CF61C1DA10B3B74D205041,55160,>1m <=5m,ATBI DATABASE,,1446854192000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,238751,3928526,35.465938,-83.878969,Lake Cheoah-Little Tennessee River,Twentymile Creek,1389.878906,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446854192000,GRSM,UNR,,4,,,Twentymile Trail,Twenty Mile Ranger Station Road,Valid,Stenolophus_Stenolophus_ochropezus,Stenolophus Stenolophus ochropezus,38071,Stenolophus Ground Beetle,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1083974400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Coleoptera, ,Adephaga, , ,Carabidae,Harpalinae,Harpalini,UV light, , ,cert,ATBI Coleoptera Survey
0101000020E6100000FBD40C04DCD154C0365CED3377DE4140,55812,0101000020110F0000E68C40BBA6AE61C1A94748FDAD445041,55236,>1m <=5m,ATBI DATABASE,,1446854237000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,293900,3957285,35.738006,-83.27905,Cosby Creek,Indian Camp Creek,3056.080078,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446854237000,GRSM,UNR,,9,,,Maddron Bald Trail,Cosby Campground Road B,Valid,Stenolophus_Stenolophus_ochropezus,Stenolophus Stenolophus ochropezus,38071,Stenolophus Ground Beetle,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,993772800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Coleoptera, ,Adephaga, , ,Carabidae,Harpalinae,Harpalini,beating, , ,cert,ATBI Coleoptera Survey
0101000020E61000005336B9D38ED854C02D1730DC14DB4140,55801,0101000020110F000062AF041F57B461C142C14BA923415041,55225,>1m <=5m,ATBI DATABASE,,1446854231000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,284362,3954577,35.711567,-83.383713,Little Pigeon River Middle,Little Pigeon River,1636.914429,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446854231000,GRSM,UNR,,6,,,Old Settlers Trail,Greenbrier Unpaved Road,Valid,Stenolophus_Stenolophus_ochropezus,Stenolophus Stenolophus ochropezus,38071,Stenolophus Ground Beetle,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1151193600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Coleoptera, ,Adephaga, , ,Carabidae,Harpalinae,Harpalini,UV light, , ,cert,ATBI Coleoptera Survey
0101000020E6100000E511839091D854C0D691B523A8DB4140,55799,0101000020110F00003CBD327259B461C112888FB7BD415041,55223,>1m <=5m,ATBI DATABASE,,1446854230000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,284359,3955076,35.716062,-83.383881,Little Pigeon River Middle,,1599.507324,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446854230000,GRSM,UNR,,7,,,Old Settlers Trail,Greenbrier Unpaved Road,Valid,Stenolophus_Stenolophus_ochropezus,Stenolophus Stenolophus ochropezus,38071,Stenolophus Ground Beetle,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1151020800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Coleoptera, ,Adephaga, , ,Carabidae,Harpalinae,Harpalini,by hand, , ,cert,ATBI Coleoptera Survey
0101000020E61000005AEEA18486D854C074D5AE9CCCDB4140,55802,0101000020110F00001DB37A1050B461C1BC2479DEE3415041,55226,>1m <=5m,ATBI DATABASE,,1446854231000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,284423,3955198,35.717175,-83.383206,Little Pigeon River Middle,Little Pigeon River,1620.872925,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446854231000,GRSM,UNR,,8,,,Old Settlers Trail,Greenbrier Unpaved Road,Valid,Stenolophus_Stenolophus_ochropezus,Stenolophus Stenolophus ochropezus,38071,Stenolophus Ground Beetle,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1151020800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Coleoptera, ,Adephaga, , ,Carabidae,Harpalinae,Harpalini,by hand, , ,cert,ATBI Coleoptera Survey
0101000020E610000065804E18BFD854C08C81088010DA4140,55798,0101000020110F00001FE0771D80B461C1C096E85713405041,55222,>1m <=5m,ATBI DATABASE,,1446854229000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,284074,3953702,35.703622,-83.386659,Porters Creek,,1750.647461,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446854229000,GRSM,UNR,,4,,,Grapeyard Ridge Trail,Greenbrier Pavilion Parking,Valid,Stenolophus_Stenolophus_ochropezus,Stenolophus Stenolophus ochropezus,38071,Stenolophus Ground Beetle,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1151107200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Coleoptera, ,Adephaga, , ,Carabidae,Harpalinae,Harpalini,UV light, , ,cert,ATBI Coleoptera Survey
0101000020E6100000D18F9B8174D854C0440130E596DA4140,55803,0101000020110F0000479C55C440B461C191345FE89F405041,55227,>1m <=5m,ATBI DATABASE,,1446854232000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,284497,3954147,35.707723,-83.382107,Little Pigeon River Upper,Porters Creek,1671.685791,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446854232000,GRSM,UNR,,6,,,Grapeyard Ridge Trail,Ramsey Prong Road,Valid,Stenolophus_Stenolophus_ochropezus,Stenolophus Stenolophus ochropezus,38071,Stenolophus Ground Beetle,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1117670400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Coleoptera, ,Adephaga, , ,Carabidae,Harpalinae,Harpalini,UV & MV lights, , ,cert,ATBI Coleoptera Survey
0101000020E61000006AABB01E59D854C0A77E7594C4DA4140,55804,0101000020110F000094BEF58129B461C1CA8AEAB0CF405041,55228,>1m <=5m,ATBI DATABASE,,1446854232000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,284652,3954298,35.709117,-83.380435,Little Pigeon River Middle,,1677.305664,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446854232000,GRSM,UNR,,6,,,Old Settlers Trail,Old Settlers,Valid,Stenolophus_Stenolophus_ochropezus,Stenolophus Stenolophus ochropezus,38071,Stenolophus Ground Beetle,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,993772800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Coleoptera, ,Adephaga, , ,Carabidae,Harpalinae,Harpalini,unspecified, , ,cert,ATBI Coleoptera Survey
0101000020E6100000EEA2782D72E254C02D47F2E38FD84140,55773,0101000020110F0000A9517DFFBCBC61C15BE2681E813E5041,55198,>1m <=5m,ATBI DATABASE,,1446854214000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,270326,3952744,35.691884,-83.538215,West Prong Little Pigeon River Upper,West Prong Little Pigeon River,1760.177979,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446854214000,GRSM,UNR,,7,,,Cove Mountain Trail,Park Headquarters Road,Valid,Stenolophus_Stenolophus_ochropezus,Stenolophus Stenolophus ochropezus,38071,Stenolophus Ground Beetle,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1145232000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Coleoptera, ,Adephaga, , ,Carabidae,Harpalinae,Harpalini,by hand, , ,cert,ATBI Coleoptera Survey
0101000020E6100000012E249A9FE254C0BE43BB5E28D84140,55772,0101000020110F00003802B993E3BC61C1CB2A0BDE143E5041,55197,>1m <=5m,ATBI DATABASE,,1446854214000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,270066,3952400,35.688725,-83.540987,West Prong Little Pigeon River Upper,Sawmill Branch,1574.597046,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446854214000,GRSM,UNR,,6,,,Fighting Creek Nature Trail,Sugarlands Residence Road,Valid,Stenolophus_Stenolophus_ochropezus,Stenolophus Stenolophus ochropezus,38071,Stenolophus Ground Beetle,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1117411200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Coleoptera, ,Adephaga, , ,Carabidae,Harpalinae,Harpalini,UV light, , ,cert,ATBI Coleoptera Survey
0101000020E61000004DD3EB3F40EA54C03C303462DCD54140,55758,0101000020110F0000FF0614F65DC361C102E31917AE3B5041,55183,>1m <=5m,ATBI DATABASE,,1446854205000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,259225,3950695,35.670781,-83.660167,Little River-Goshen Prong,,1637.481934,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446854205000,GRSM,UNR,,7,,,Meigs Creek Trail,Sinks Bridge And Trailhead Parking,Valid,Stenolophus_Stenolophus_ochropezus,Stenolophus Stenolophus ochropezus,38071,Stenolophus Ground Beetle,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1151366400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Coleoptera, ,Adephaga, , ,Carabidae,Harpalinae,Harpalini,by hand, , ,cert,ATBI Coleoptera Survey
0101000020E610000052923B8D50EC54C0BB04D9520AD24140,55752,0101000020110F0000A6BBF6A51EC561C12940C4C5AF375041,55177,>1m <=5m,ATBI DATABASE,,1446854202000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,256215,3947463,35.640933,-83.692412,Little River-Crooked Creek,Loan Branch,1402.688965,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446854202000,GRSM,UNR,,4,,,West Prong Trail,Tremont Road,Valid,Stenolophus_Stenolophus_ochropezus,Stenolophus Stenolophus ochropezus,38071,Stenolophus Ground Beetle,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,955670400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Coleoptera, ,Adephaga, , ,Carabidae,Harpalinae,Harpalini,unspecified,No, ,cert,ATBI
0101000020E6100000AE1B8E651CEC54C0DC305AECDBD14140,55755,0101000020110F0000493C615AF2C461C1664B31487F375041,55180,>1m <=5m,ATBI DATABASE,,1446854203000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,256499,3947298,35.639517,-83.689229,Little River-Crooked Creek,Middle Prong Little River,1374.337524,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446854203000,GRSM,UNR,,6,,,Lumber Ridge Trail,Tremont Activity Center Parking South,Valid,Stenolophus_Stenolophus_ochropezus,Stenolophus Stenolophus ochropezus,38071,Stenolophus Ground Beetle,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,993772800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Coleoptera, ,Adephaga, , ,Carabidae,Harpalinae,Harpalini,UV light, , ,cert,ATBI Coleoptera Survey
0101000020E6100000599A124B15EC54C0C7D102DFADD14140,55756,0101000020110F00008B2EF151ECC461C1D69301284F375041,55181,>1m <=5m,ATBI DATABASE,,1446854204000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,256534,3947141,35.638112,-83.688796,Little River-Crooked Creek,Middle Prong Little River,1418.559937,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446854204000,GRSM,UNR,,7,,,West Prong Trail,Upper Tremont Road,Valid,Stenolophus_Stenolophus_ochropezus,Stenolophus Stenolophus ochropezus,38071,Stenolophus Ground Beetle,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,957830400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Coleoptera, ,Adephaga, , ,Carabidae,Harpalinae,Harpalini,UV light,No, ,cert,ATBI
0101000020E6100000133DF8A2A0E254C09B9ADA12ECD74140,55771,0101000020110F00000839A474E4BC61C1F4C339D1D53D5041,55196,>1m <=5m,ATBI DATABASE,,1446854213000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,270055,3952196,35.686885,-83.54105,West Prong Little Pigeon River Upper,,1469.195557,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446854213000,GRSM,UNR,,6,,,Fighting Creek Nature Trail,Fighting Creek Gap Road,Valid,Stenolophus_Stenolophus_ochropezus,Stenolophus Stenolophus ochropezus,38071,Stenolophus Ground Beetle,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1117929600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Coleoptera, ,Adephaga, , ,Carabidae,Harpalinae,Harpalini,UV light, , ,cert,ATBI Coleoptera Survey
0101000020E6100000C7C0BB0EB5E154C083F755B910D64140,55775,0101000020110F0000D564D6601CBC61C1A70A4FCFE43B5041,55200,>1m <=5m,ATBI DATABASE,,1446854215000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,271315,3950553,35.672379,-83.526672,West Prong Little Pigeon River Upper,,1633.583496,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446854215000,GRSM,UNR,,8,,,Bullhead View Quiet Walkway,Quiet Walkway Parking # 1,Valid,Stenolophus_Stenolophus_ochropezus,Stenolophus Stenolophus ochropezus,38071,Stenolophus Ground Beetle,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1149897600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Coleoptera, ,Adephaga, , ,Carabidae,Harpalinae,Harpalini,by hand, , ,cert,ATBI Coleoptera Survey
0101000020E6100000E3B228F1BBE254C05AE0D201EECD4140,55767,0101000020110F00009D5569A5FBBC61C1F690B64364335041,55192,>1m <=5m,ATBI DATABASE,,1446854210000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,269680,3943539,35.608819,-83.542717,Little River-Goshen Prong,Wars Branch,3261.746094,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446854210000,GRSM,UNR,,1,,,Goshen Prong Trail,Newfound Gap Road North,Valid,Stenolophus_Stenolophus_ochropezus,Stenolophus Stenolophus ochropezus,38071,Stenolophus Ground Beetle,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1019692800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Coleoptera, ,Adephaga, , ,Carabidae,Harpalinae,Harpalini,Malaise trap (Townes), , ,cert,ATBI Pilot Study
0101000020E61000004B60EFD539E954C063BD28AC5ACB4140,55759,0101000020110F0000C022CB177FC261C109E52F96B3305041,55184,>1m <=5m,ATBI DATABASE,,1446854206000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260430,3941549,35.588698,-83.644151,Little River-Crooked Creek,Double Trestle Branch,4058.468262,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446854206000,GRSM,UNR,,6,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Stenolophus_Stenolophus_ochropezus,Stenolophus Stenolophus ochropezus,38071,Stenolophus Ground Beetle,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1118102400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Coleoptera, ,Adephaga, , ,Carabidae,Harpalinae,Harpalini,Berlese sampling, , ,cert,ATBI Coleoptera Survey
0101000020E6100000110B8F72BAF154C09B3E2367DACC4140,55749,0101000020110F0000A861A6B0B7C961C1EC7DA65F44325041,55174,>1m <=5m,ATBI DATABASE,,1446854200000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,248427,3943180,35.600408,-83.777001,Abrams Creek Upper,Cooper Branch,1916.766235,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446854200000,GRSM,UNR,,6,,,Cades Cove Nature Trail,Cades Cove Campground Segment A,Valid,Stenolophus_Stenolophus_ochropezus,Stenolophus Stenolophus ochropezus,38071,Stenolophus Ground Beetle,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1091232000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Coleoptera, ,Adephaga, , ,Carabidae,Harpalinae,Harpalini,UV light, , ,cert,ATBI Coleoptera Survey
0101000020E6100000C1437241BCF154C0FBEE8B8838CD4140,55748,0101000020110F0000B7CEC739B9C961C195A677B2A6325041,55173,>1m <=5m,ATBI DATABASE,,1446854199000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,248426,3943499,35.603281,-83.777111,Abrams Creek Upper,Stillhouse Branch,1888.897461,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446854199000,GRSM,UNR,,6,,,Cades Cove Horse Trail,Interpretation And Visitor Services Parking,Valid,Stenolophus_Stenolophus_ochropezus,Stenolophus Stenolophus ochropezus,38071,Stenolophus Ground Beetle,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,960422400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Coleoptera, ,Adephaga, , ,Carabidae,Harpalinae,Harpalini,unspecified, , ,cert,ATBI Coleoptera Survey
0101000020E61000000D465C68BDF454C034098F242BCC4140,55747,0101000020110F00003DC17C7746CC61C125CBEA508D315041,55172,>1m <=5m,ATBI DATABASE,,1446854199000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,244146,3942708,35.59506,-83.824056,Abrams Creek Upper,Abrams Creek,1723.887695,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446854199000,GRSM,UNR,,6,,,Lawson Cemetery Access,Hyatt Lane,Valid,Stenolophus_Stenolophus_ochropezus,Stenolophus Stenolophus ochropezus,38071,Stenolophus Ground Beetle,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1091318400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Coleoptera, ,Adephaga, , ,Carabidae,Harpalinae,Harpalini,UV light, , ,cert,ATBI Coleoptera Survey
0101000020E610000033334F88A2F554C0B3CD3CA28ACB4140,55741,0101000020110F0000BED0001009CD61C1B2A232ADE5305041,55166,>1m <=5m,ATBI DATABASE,,1446854195000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242863,3942201,35.590161,-83.838041,Abrams Creek Upper,,1783.1875,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446854195000,GRSM,UNR,,5,,,Elijah Oliver Cabin Access Trail,Cades Cove Loop Road,Valid,Stenolophus_Stenolophus_ochropezus,Stenolophus Stenolophus ochropezus,38071,Stenolophus Ground Beetle,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,994032000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Coleoptera, ,Adephaga, , ,Carabidae,Harpalinae,Harpalini,Malaise trap (Townes), , ,cert,ATBI Pilot Study
0101000020E610000050EE98C936FF54C01CE423997DC24140,55733,0101000020110F0000408173C32BD561C176F1B2D972275041,55158,>1m <=5m,ATBI DATABASE,,1446854191000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229060,3934757,35.519451,-83.987715,Chilhowee Lake,,1068.925537,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446854191000,GRSM,UNR,,7,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Stenolophus_Stenolophus_ochropezus,Stenolophus Stenolophus ochropezus,38071,Stenolophus Ground Beetle,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1118102400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Coleoptera, ,Adephaga, , ,Carabidae,Harpalinae,Harpalini,UV light, , ,cert,ATBI Coleoptera Survey
0101000020E610000085845027BEFB54C0E030E04B72CD4140,55734,0101000020110F0000D0E8E10B39D261C13950F008E3325041,55159,>1m <=5m,ATBI DATABASE,,1446854192000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234263,3944106,35.605044,-83.933477,Abrams Creek Lower,Abrams Creek,1100.212646,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446854192000,GRSM,UNR,,2,,,Rabbit Creek Trail,Abrams Creek Campground Access Road,Valid,Stenolophus_Stenolophus_ochropezus,Stenolophus Stenolophus ochropezus,38071,Stenolophus Ground Beetle,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1187136000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Coleoptera, ,Adephaga, , ,Carabidae,Harpalinae,Harpalini,by hand, , ,cert,ATBI Coleoptera Survey
0101000020E610000013822F2E50F054C0569DEBC185D14140,55751,0101000020110F00003ECA380484C861C1573BB33C25375041,55176,>1m <=5m,ATBI DATABASE,,1446854201000,DERV,KINZEL SPRINGS,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,250544,3947171,35.636888,-83.75489,Little River-Crooked Creek,,1738.811646,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446854201000,GRSM,UNR,,6,,,Scott Mountain Trail,Laurel Creek Road,Valid,Stenolophus_Stenolophus_ochropezus,Stenolophus Stenolophus ochropezus,38071,Stenolophus Ground Beetle,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1118448000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Coleoptera, ,Adephaga, , ,Carabidae,Harpalinae,Harpalini,UV & MV lights, , ,cert,ATBI Coleoptera Survey
