the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000F10EE97D24F754C00B2B44B03FBC4140,116947,0101000020110F0000AF94A1DB50CE61C1B177D0FBEF205041,116415,>1m <=5m,ATBI DATABASE,,1446884382000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,240343,3929007,35.470687,-83.861598,Lake Cheoah-Little Tennessee River,Twentymile Creek,1704.007812,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446884382000,GRSM,UNR,,2,,,Twentymile Trail,Twenty Mile Trailhead Parking,Valid,Aureolaria_laevigata,Aureolaria  laevigata,4492,Entire-leaf Yellow False Foxglove,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1000944000000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Scrophulariales, , , , ,Scrophulariaceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E61000005B0D0AFCA1F554C09A8732A54CC64140,116958,0101000020110F0000352ADF9808CD61C17D2F02796C2B5041,116426,>1m <=5m,ATBI DATABASE,,1446884388000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242735,3937657,35.549207,-83.838008,Abrams Creek Upper,,2665.01709,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446884388000,GRSM,UNR,,7,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Aureolaria_laevigata,Aureolaria  laevigata,4492,Entire-leaf Yellow False Foxglove,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,836870400000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Scrophulariales, , , , ,Scrophulariaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000015CAC522AAF554C0514E518195C64140,116957,0101000020110F0000189122850FCD61C1E3467387B82B5041,116425,>1m <=5m,ATBI DATABASE,,1446884387000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242697,3937905,35.551431,-83.838505,Abrams Creek Upper,Forge Creek,2487.893555,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446884387000,GRSM,UNR,,7,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Aureolaria_laevigata,Aureolaria  laevigata,4492,Entire-leaf Yellow False Foxglove,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,839894400000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Scrophulariales, , , , ,Scrophulariaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000B26143F35DF554C02C71D35570C64140,116959,0101000020110F00004161CCD0CECC61C1A8646BBA912B5041,116427,>1m <=5m,ATBI DATABASE,,1446884388000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243115,3937767,35.550296,-83.833855,Abrams Creek Upper,Forge Creek,2379.400879,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446884388000,GRSM,UNR,,7,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Aureolaria_laevigata,Aureolaria  laevigata,4492,Entire-leaf Yellow False Foxglove,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,837388800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Scrophulariales, , , , ,Scrophulariaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000D10C3DBD4DFC54C09C463CD454C14140,116933,0101000020110F0000721966FEB2D261C1D8C4A0323D265041,116401,>1m <=5m,ATBI DATABASE,,1446884375000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,233155,3933628,35.510394,-83.942241,Chilhowee Lake,,2230.546387,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446884375000,GRSM,UNR,,6,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Aureolaria_laevigata,Aureolaria  laevigata,4492,Entire-leaf Yellow False Foxglove,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Scrophulariales, , , , ,Scrophulariaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000C4FE34464FFC54C026F3CEFC45C14140,116932,0101000020110F000016AA254CB4D261C13C547EB62D265041,116400,>1m <=5m,ATBI DATABASE,,1446884375000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,233145,3933578,35.509942,-83.942334,Chilhowee Lake,,2198.58252,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446884375000,GRSM,UNR,,6,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Aureolaria_laevigata,Aureolaria  laevigata,4492,Entire-leaf Yellow False Foxglove,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Scrophulariales, , , , ,Scrophulariaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000055AFD2A5ABFC54C084048574CAC04140,116930,0101000020110F0000832613C002D361C1F3DB23D4AC255041,116398,>1m <=5m,ATBI DATABASE,,1446884373000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,232621,3933175,35.506172,-83.947972,Chilhowee Lake,,1867.141113,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446884373000,GRSM,UNR,,5,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Aureolaria_laevigata,Aureolaria  laevigata,4492,Entire-leaf Yellow False Foxglove,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Scrophulariales, , , , ,Scrophulariaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000001D8EC56E93FC54C0D1096E92C9C04140,116931,0101000020110F00001EF6372FEED261C16BCE42E8AB255041,116399,>1m <=5m,ATBI DATABASE,,1446884374000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,232755,3933168,35.506145,-83.946494,Chilhowee Lake,,1927.298462,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446884374000,GRSM,UNR,,3,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Aureolaria_laevigata,Aureolaria  laevigata,4492,Entire-leaf Yellow False Foxglove,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Scrophulariales, , , , ,Scrophulariaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000F7922E4CF2FE54C04CC79C67ACC24140,116927,0101000020110F000003E15098F1D461C1ACF62CB1A3275041,116395,>1m <=5m,ATBI DATABASE,,1446884371000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229444,3934904,35.52088,-83.983534,Chilhowee Lake,Tabcat Creek,1162.428223,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446884371000,GRSM,UNR,,7,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Aureolaria_laevigata,Aureolaria  laevigata,4492,Entire-leaf Yellow False Foxglove,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1034121600000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Scrophulariales, , , , ,Scrophulariaceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E610000049EA115EB3FE54C03F72CD1FFEC34140,116929,0101000020110F0000A127FE25BCD461C1C8B91F1F04295041,116397,>1m <=5m,ATBI DATABASE,,1446884373000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229827,3936037,35.531186,-83.979694,Chilhowee Lake,Shop Creek,1240.623657,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446884373000,GRSM,UNR,,9,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Aureolaria_laevigata,Aureolaria  laevigata,4492,Entire-leaf Yellow False Foxglove,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1033862400000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Scrophulariales, , , , ,Scrophulariaceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E610000009A0C0EA31FC54C0C4EBB25344C44140,116934,0101000020110F000027EA445D9BD261C1042E46634D295041,116402,>1m <=5m,ATBI DATABASE,,1446884376000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,233385,3936168,35.533328,-83.940543,Chilhowee Lake,Bunker Hill Branch,2306.540771,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446884376000,GRSM,UNR,,7,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Aureolaria_laevigata,Aureolaria  laevigata,4492,Entire-leaf Yellow False Foxglove,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Scrophulariales, , , , ,Scrophulariaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000C54339E0F9FF54C0326DCAD83AC74140,116926,0101000020110F0000C449BD73D1D561C1C407F421652C5041,116394,>1m <=5m,ATBI DATABASE,,1446884371000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228105,3938898,35.556477,-83.999622,Abrams Creek Lower,Abrams Creek,1026.487793,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446884371000,GRSM,UNR,,7,,,Hannah Mountain Trail,Foothills Parkway Southwest Entrance Sign Parking #1,Valid,Aureolaria_laevigata,Aureolaria  laevigata,4492,Entire-leaf Yellow False Foxglove,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,283996800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Scrophulariales, , , , ,Scrophulariaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000A6613F5EC4FB54C013727740D3C94140,116935,0101000020110F0000F8F90F533ED261C1E432F6D31A2F5041,116403,>1m <=5m,ATBI DATABASE,,1446884376000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234135,3940968,35.576753,-83.933856,Abrams Creek Lower,,2042.07373,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446884376000,GRSM,UNR,,7,,,Hannah Mountain Trail,Abrams Creek Campground Access Road,Valid,Aureolaria_laevigata,Aureolaria  laevigata,4492,Entire-leaf Yellow False Foxglove,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Scrophulariales, , , , ,Scrophulariaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000A31C2F519BFB54C0E20BA2D4EFC94140,116936,0101000020110F00004020B6751BD261C1F097ABAB382F5041,116404,>1m <=5m,ATBI DATABASE,,1446884377000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234365,3941058,35.577625,-83.931351,Abrams Creek Lower,,2339.017334,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446884377000,GRSM,UNR,,7,,,Hannah Mountain Trail,Abrams Creek Campground Access Road,Valid,Aureolaria_laevigata,Aureolaria  laevigata,4492,Entire-leaf Yellow False Foxglove,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Scrophulariales, , , , ,Scrophulariaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000049E7A0A490FB54C0D652C335F9C94140,116937,0101000020110F0000C080F36412D261C13FDC0077422F5041,116405,>1m <=5m,ATBI DATABASE,,1446884377000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234425,3941088,35.577911,-83.930699,Abrams Creek Lower,Polecat Branch,2377.244141,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446884377000,GRSM,UNR,,7,,,Hannah Mountain Trail,Abrams Creek Campground Access Road,Valid,Aureolaria_laevigata,Aureolaria  laevigata,4492,Entire-leaf Yellow False Foxglove,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Scrophulariales, , , , ,Scrophulariaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000005DB110C761FA54C02E372437C8CB4140,116945,0101000020110F000082E6AB2B11D161C13BCC21FE25315041,116413,>1m <=5m,ATBI DATABASE,,1446884381000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,236147,3942606,35.592041,-83.912214,Abrams Creek Lower,,2006.274902,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446884381000,GRSM,UNR,,10,,,Rabbit Creek Trail,Abrams Creek Campground Access Road,Valid,Aureolaria_laevigata,Aureolaria  laevigata,4492,Entire-leaf Yellow False Foxglove,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Scrophulariales, , , , ,Scrophulariaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000003908BE9259FB54C021CE3A182ECA4140,116941,0101000020110F000054AB9C9FE3D161C15D4D73B0792F5041,116409,>1m <=5m,ATBI DATABASE,,1446884379000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234735,3941258,35.579525,-83.927338,Abrams Creek Lower,Polecat Branch,2173.936035,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446884379000,GRSM,UNR,,7,,,Hannah Mountain Trail,Abrams Creek Campground Access Road,Valid,Aureolaria_laevigata,Aureolaria  laevigata,4492,Entire-leaf Yellow False Foxglove,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Scrophulariales, , , , ,Scrophulariaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000037266147BFB54C06B44722A00CA4140,116940,0101000020110F000026989E1400D261C19AF573BA492F5041,116408,>1m <=5m,ATBI DATABASE,,1446884379000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234545,3941108,35.578123,-83.929383,Abrams Creek Lower,Polecat Branch,2215.179688,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446884379000,GRSM,UNR,,5,,,Hannah Mountain Trail,Abrams Creek Campground Access Road,Valid,Aureolaria_laevigata,Aureolaria  laevigata,4492,Entire-leaf Yellow False Foxglove,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Scrophulariales, , , , ,Scrophulariaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000CB3A020981FB54C0AC8AB7681DCA4140,116939,0101000020110F0000E552782305D261C1FC49EC43682F5041,116407,>1m <=5m,ATBI DATABASE,,1446884378000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234515,3941208,35.579016,-83.929747,Abrams Creek Lower,Polecat Branch,2380.538086,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446884378000,GRSM,UNR,,6,,,Hannah Mountain Trail,Abrams Creek Campground Access Road,Valid,Aureolaria_laevigata,Aureolaria  laevigata,4492,Entire-leaf Yellow False Foxglove,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Scrophulariales, , , , ,Scrophulariaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000770D2DC480FB54C0D7A6D6A70ECA4140,116938,0101000020110F000010A702E904D261C18AEBF0DB582F5041,116406,>1m <=5m,ATBI DATABASE,,1446884378000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234515,3941158,35.578565,-83.92973,Abrams Creek Lower,Polecat Branch,2346.181396,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446884378000,GRSM,UNR,,7,,,Hannah Mountain Trail,Abrams Creek Campground Access Road,Valid,Aureolaria_laevigata,Aureolaria  laevigata,4492,Entire-leaf Yellow False Foxglove,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Scrophulariales, , , , ,Scrophulariaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000002C154A750DFB54C0221B739777CC4140,116944,0101000020110F000073569CFAA2D161C15B41262ADD315041,116412,>1m <=5m,ATBI DATABASE,,1446884381000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235215,3943228,35.597393,-83.922692,Abrams Creek Lower,,2012.203857,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446884381000,GRSM,UNR,,7,,,Rabbit Creek Trail,Abrams Creek Campground Access Road,Valid,Aureolaria_laevigata,Aureolaria  laevigata,4492,Entire-leaf Yellow False Foxglove,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Scrophulariales, , , , ,Scrophulariaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000025A4D0DA16FB54C06CAEF2C265CD4140,116943,0101000020110F0000F4D59FF5AAD161C131DAF1F0D5325041,116411,>1m <=5m,ATBI DATABASE,,1446884380000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235187,3944036,35.604661,-83.923266,Abrams Creek Lower,,1666.019287,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446884380000,GRSM,UNR,,7,,,Rabbit Creek Trail,Abrams Creek Campground Road,Valid,Aureolaria_laevigata,Aureolaria  laevigata,4492,Entire-leaf Yellow False Foxglove,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Scrophulariales, , , , ,Scrophulariaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000000AC095A523FB54C07B35BB5359CD4140,116942,0101000020110F0000FD33E3D2B5D161C10DEFD2F3C8325041,116410,>1m <=5m,ATBI DATABASE,,1446884380000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235115,3943996,35.604282,-83.924047,Abrams Creek Lower,,1696.217041,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446884380000,GRSM,UNR,,7,,,Rabbit Creek Trail,Abrams Creek Campground Road,Valid,Aureolaria_laevigata,Aureolaria  laevigata,4492,Entire-leaf Yellow False Foxglove,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Scrophulariales, , , , ,Scrophulariaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000427CD21C68F054C05AADC507B3D14140,116971,0101000020110F00003585935798C861C194283A8C54375041,116439,>1m <=5m,ATBI DATABASE,,1446884395000,DERV,KINZEL SPRINGS,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,250416,3947328,35.638269,-83.75635,Little River-Crooked Creek,,1772.85498,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446884395000,GRSM,UNR,,7,,,Scott Mountain Trail,Laurel Creek Road,Valid,Aureolaria_laevigata,Aureolaria  laevigata,4492,Entire-leaf Yellow False Foxglove,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,283996800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Scrophulariales, , , , ,Scrophulariaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000008A8D6FAB7DF054C049696B8113D24140,116970,0101000020110F0000105689A6AAC861C1EF943F5EB9375041,116438,>1m <=5m,ATBI DATABASE,,1446884395000,DERV,KINZEL SPRINGS,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,250306,3947658,35.641213,-83.757666,Little River-Crooked Creek,,2103.087646,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446884395000,GRSM,UNR,,4,,,Scott Mountain Trail,Laurel Creek Road,Valid,Aureolaria_laevigata,Aureolaria  laevigata,4492,Entire-leaf Yellow False Foxglove,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,283996800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Scrophulariales, , , , ,Scrophulariaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000D6CBB78A9AF354C024B11EA3AED24140,116962,0101000020110F000071E2306F4FCB61C17F72A27E5B385041,116430,>1m <=5m,ATBI DATABASE,,1446884390000,DERV,KINZEL SPRINGS,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,245916,3948308,35.645948,-83.806303,Little River-Hesse Creek,,2006.121094,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446884390000,GRSM,UNR,,7,,,Ace Gap Trail,Rich Mountain Road (closed Winter),Valid,Aureolaria_laevigata,Aureolaria  laevigata,4492,Entire-leaf Yellow False Foxglove,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,283996800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Scrophulariales, , , , ,Scrophulariaceae, ,~,observed, ,year,cert,Fridley Veg Plots
