the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000310E1ACCCFFB54C0FD8DDA2AECBF4140,104440,0101000020110F00008CC5FD0748D261C131790AEDC4245041,103918,>1m <=5m,ATBI DATABASE,,1446881951000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,233816,3932386,35.499388,-83.934554,Chilhowee Lake,Parson Branch,1353.338135,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446881951000,GRSM,UNR,,3,,,Wolf Ridge Trail,Parson Branch Road (closed Winter),Valid,Aphaenogaster_rudis,Aphaenogaster  rudis,2845,Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1316908800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Pheidolini,"baiting, hand collecting", , ,cert,ATBI Ants
0101000020E6100000E957381EB3DD54C01B5681F2E8D64140,104478,0101000020110F0000A9BE2A0CB5B861C1C7549ADFC63C5041,103956,>1m <=5m,ATBI DATABASE,,1446881974000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,277002,3951141,35.678977,-83.464053,Roaring Fork,Rocky Spur Branch,3245.374023,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446881974000,GRSM,UNR,,6,,,Trillium Gap Trail,Roaring Fork Motor Nature Trail,Valid,Aphaenogaster_rudis,Aphaenogaster  rudis,2845,Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1312502400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Pheidolini,"baiting, hand collecting", , ,cert,ATBI Ants
0101000020E6100000064D8557D6DD54C01A14BED82AD74140,104477,0101000020110F0000102F90F6D2B861C1C0848EC60B3D5041,103955,>1m <=5m,ATBI DATABASE,,1446881973000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,276813,3951369,35.680988,-83.466203,Baskins Creek,Baskins Creek,3239.740967,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446881973000,GRSM,UNR,,7,,,Trillium Gap Trail,Roaring Fork Motor Nature Trail,Valid,Aphaenogaster_rudis,Aphaenogaster  rudis,2845,Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1320192000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Pheidolini,"baiting, hand collecting", , ,cert,ATBI Ants
0101000020E610000025E95BF8D7DB54C0FB50DDF458D64140,104480,0101000020110F00002FE5178121B761C112F8DA53303C5041,103958,>1m <=5m,ATBI DATABASE,,1446881975000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,279615,3950588,35.674583,-83.435053,Roaring Fork,Surry Fork,4464.688477,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446881975000,GRSM,UNR,,5,,,Trillium Gap Trail,Roaring Fork Motor Nature Trail,Valid,Aphaenogaster_rudis,Aphaenogaster  rudis,2845,Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1310515200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Pheidolini,"baiting, hand collecting", , ,cert,ATBI Ants
0101000020E61000005A0B6289AFD554C016334FA9F0D94140,104487,0101000020110F000046A488A3E6B161C1B9A14F0BF23F5041,103965,>1m <=5m,ATBI DATABASE,,1446881979000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,288399,3953490,35.70265,-83.338835,Little Pigeon River Upper,Middle Prong Little Pigeon River,2608.213867,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446881979000,GRSM,UNR,,5,,,Ramsey Cascades Trail,Ramsey Cascades Trailhead Parking,Valid,Aphaenogaster_rudis,Aphaenogaster  rudis,2845,Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1318809600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Pheidolini,"baiting, hand collecting", , ,cert,ATBI Ants
0101000020E6100000A595FC94B2D954C0AB7B1D9EC9DC4140,104482,0101000020110F0000770BA2E84EB561C1241D188AEC425041,103960,>1m <=5m,ATBI DATABASE,,1446881976000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,282787,3956095,35.724896,-83.401521,Little Pigeon River Middle,Little Pigeon River,1474.872925,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446881976000,GRSM,UNR,,7,,,Grapeyard Ridge Trail,Greenbrier Unpaved Road,Valid,Aphaenogaster_rudis,Aphaenogaster  rudis,2845,Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1310947200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Pheidolini,"baiting, hand collecting", , ,cert,ATBI Ants
0101000020E6100000C8FA6172ADD954C05A864248B9DC4140,104483,0101000020110F0000ACB3238C4AB561C18A8D3C73DB425041,103961,>1m <=5m,ATBI DATABASE,,1446881977000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,282814,3956039,35.724397,-83.401207,Little Pigeon River Middle,Little Pigeon River,1498.579224,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446881977000,GRSM,UNR,,8,,,Grapeyard Ridge Trail,Greenbrier Unpaved Road,Valid,Aphaenogaster_rudis,Aphaenogaster  rudis,2845,Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1244851200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Pheidolini,baiting, , ,cert,ATBI Ants
0101000020E610000055075FE9D3D854C0322CA2CD41D94140,104485,0101000020110F0000ADC871CB91B461C18D782D2C3B3F5041,103963,>1m <=5m,ATBI DATABASE,,1446881978000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,283942,3953005,35.697314,-83.38793,Porters Creek,Porters Creek,1874.529053,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446881978000,GRSM,UNR,,3,,,Porters Creek Trail,Porters Creek Scenic Loop,Valid,Aphaenogaster_rudis,Aphaenogaster  rudis,2845,Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1311033600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Pheidolini,"baiting, hand collecting", , ,cert,ATBI Ants
0101000020E61000000D7C2B635AE854C0AD52622DB7D84140,104457,0101000020110F0000A78F7751C1C161C186E5C633AA3E5041,103935,>1m <=5m,ATBI DATABASE,,1446881961000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,261976,3953097,35.693083,-83.630513,Little River-Goshen Prong,Straight Cove Branch,2066.372559,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446881961000,GRSM,UNR,,6,,,Walker Cabin access,Little Greenbrier School Unpaved Parking,Valid,Aphaenogaster_rudis,Aphaenogaster  rudis,2845,Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1247616000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Pheidolini,baiting, , ,cert,ATBI Ants
0101000020E61000007D98835455E954C0BA059EBDABD64140,104456,0101000020110F0000DE2CA97196C261C1874123E1863C5041,103934,>1m <=5m,ATBI DATABASE,,1446881960000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260542,3951362,35.677109,-83.645829,Little River-Goshen Prong,Little River,1757.28772,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446881960000,GRSM,UNR,,7,,,Metcalf Bottoms Trail,Metcalf Bottoms Picnic Area Road South,Valid,Aphaenogaster_rudis,Aphaenogaster  rudis,2845,Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1250812800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Pheidolini,baiting, , ,cert,ATBI Ants
0101000020E6100000B1B8BEF689EC54C0AD9753C005D34140,104452,0101000020110F000078CC90684FC561C1B9697A8AB6385041,103930,>1m <=5m,ATBI DATABASE,,1446881957000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,255921,3948323,35.648606,-83.695917,Little River-Crooked Creek,Middle Prong Little River,1510.96167,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446881957000,GRSM,UNR,,6,,,Lumber Ridge Trail,Tremont Road,Valid,Aphaenogaster_rudis,Aphaenogaster  rudis,2845,Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1318377600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Pheidolini,"baiting, hand collecting", , ,cert,ATBI Ants
0101000020E6100000F3AFC487E2EE54C073CCE38457D14140,104450,0101000020110F0000922143784DC761C1B5A815EBF4365041,103928,>1m <=5m,ATBI DATABASE,,1446881956000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,252561,3946958,35.635477,-83.732572,Little River-Crooked Creek,,1808.69043,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446881956000,GRSM,UNR,,6,,,Schoolhouse Gap Trail,Laurel Creek Road,Valid,Aphaenogaster_rudis,Aphaenogaster  rudis,2845,Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1250899200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Pheidolini,baiting, , ,cert,ATBI Ants
0101000020E6100000CB99B818ADEF54C03C8449AF55D14140,104447,0101000020110F0000BD766382F9C761C1A6885B00F3365041,103925,>1m <=5m,ATBI DATABASE,,1446881955000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,251441,3946983,35.635421,-83.744936,Little River-Crooked Creek,,1751.374023,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446881955000,GRSM,UNR,,1,,,Turkeypen Ridge Trail,Laurel Creek Road,Valid,Aphaenogaster_rudis,Aphaenogaster  rudis,2845,Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1251504000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Pheidolini,baiting, , ,cert,ATBI Ants
0101000020E610000022345CC688EC54C01D0741FBDCD14140,104451,0101000020110F0000092E0D664EC561C13B7B4B6380375041,103929,>1m <=5m,ATBI DATABASE,,1446881957000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,255900,3947318,35.639549,-83.695844,Little River-Crooked Creek,Loan Branch,1709.847534,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446881957000,GRSM,UNR,,4,,,West Prong Trail,Tremont Road,Valid,Aphaenogaster_rudis,Aphaenogaster  rudis,2845,Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1297900800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Pheidolini,"baiting, hand collecting", , ,cert,ATBI Ants
0101000020E61000002D8319CF57EB54C05E21FE3152D14140,104454,0101000020110F00001BFB1A644BC461C15667E15AEF365041,103932,>1m <=5m,ATBI DATABASE,,1446881959000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,257573,3946802,35.635314,-83.67723,Little River-Crooked Creek,Spruce Flats Branch,1895.413574,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446881959000,GRSM,UNR,,10,,,Lumber Ridge Trail,Upper Tremont Road,Valid,Aphaenogaster_rudis,Aphaenogaster  rudis,2845,Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1301443200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Pheidolini,"baiting, hand collecting", , ,cert,ATBI Ants
0101000020E610000002C37368F1EB54C0E28D9278F5D14140,104453,0101000020110F0000F111BED7CDC461C1B108FFFA99375041,103931,>1m <=5m,ATBI DATABASE,,1446881958000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,256739,3947378,35.640297,-83.686605,Little River-Crooked Creek,,1673.504028,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446881958000,GRSM,UNR,,6,,,Lumber Ridge Trail,Tremont Employee Housing Parking,Valid,Aphaenogaster_rudis,Aphaenogaster  rudis,2845,Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1323820800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Pheidolini,"baiting, hand collecting", , ,cert,ATBI Ants
0101000020E61000005F3CD2CC52E954C05FABB065EED34140,104455,0101000020110F0000DD3B934B94C261C1E72DF5B3A9395041,103933,>1m <=5m,ATBI DATABASE,,1446881959000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260492,3948987,35.655706,-83.645675,Little River-Goshen Prong,Curry Prong,2320.941162,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446881959000,GRSM,UNR,,9,,,Meigs Creek Trail,Little River Gorge Road,Valid,Aphaenogaster_rudis,Aphaenogaster  rudis,2845,Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1250121600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Pheidolini,baiting, , ,cert,ATBI Ants
0101000020E6100000CB12A21E70E554C059A9AFCD57D24140,104459,0101000020110F00000A2C488347BF61C1564D93BE00385041,103937,>1m <=5m,ATBI DATABASE,,1446881962000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,265953,3947464,35.643298,-83.584964,Little River-Goshen Prong,Jakes Creek,2411.047363,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446881962000,GRSM,UNR,,7,,,Meigs Mountain Trail,Elkmont Cemetery Road,Valid,Aphaenogaster_rudis,Aphaenogaster  rudis,2845,Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1245369600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Pheidolini,baiting, , ,cert,ATBI Ants
0101000020E610000037BB4B6886E554C06DAC510A98D54140,104458,0101000020110F0000B3621A715ABF61C12BD156A4663B5041,103936,>1m <=5m,ATBI DATABASE,,1446881961000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,265904,3950285,35.668696,-83.586325,Little River-Goshen Prong,Pine Knot Branch,2326.958008,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446881961000,GRSM,UNR,,7,,,Laurel Falls Trail,Fighting Creek Gap Road,Valid,Aphaenogaster_rudis,Aphaenogaster  rudis,2845,Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1299283200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Pheidolini,"baiting, hand collecting", , ,cert,ATBI Ants
0101000020E6100000559A7173BAE454C005B26B4351D44140,104461,0101000020110F00005F1EB638ADBE61C1117A6A0B113A5041,103939,>1m <=5m,ATBI DATABASE,,1446881963000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,267002,3949149,35.658723,-83.573876,Little River-Goshen Prong,,2317.248535,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446881963000,GRSM,UNR,,4,,,Elkmont Nature Trail,Elkmont Self-Guiding Nature Trail Parking,Valid,Aphaenogaster_rudis,Aphaenogaster  rudis,2845,Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1248912000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Pheidolini,baiting, , ,cert,ATBI Ants
0101000020E61000005DD05C562AE354C0DC6E6AF6F9D64140,104463,0101000020110F00003019A96759BD61C11B42F4A9D83C5041,103941,>1m <=5m,ATBI DATABASE,,1446881964000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,269273,3951396,35.679496,-83.549455,West Prong Little Pigeon River Upper,Spring Branch,1561.861816,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446881964000,GRSM,UNR,,6,,,Big White Oak Quiet Walkway,Fighting Creek Gap Road,Valid,Aphaenogaster_rudis,Aphaenogaster  rudis,2845,Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1324252800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Pheidolini,"baiting, hand collecting", , ,cert,ATBI Ants
0101000020E61000003B58852160E154C07B6C685678D54140,104465,0101000020110F0000A5D20440D4BB61C181C3DD7F453B5041,103943,>1m <=5m,ATBI DATABASE,,1446881965000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,271771,3950025,35.667728,-83.521488,West Prong Little Pigeon River Upper,West Prong Little Pigeon River,1697.239136,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446881965000,GRSM,UNR,,7,,,Bullhead View Quiet Walkway,Newfound Gap Road North,Valid,Aphaenogaster_rudis,Aphaenogaster  rudis,2845,Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1246320000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Pheidolini,baiting, , ,cert,ATBI Ants
0101000020E610000085C8CEE091E054C065801F7045D34140,104467,0101000020110F00000D495B1425BB61C161A4B01AF9385041,103945,>1m <=5m,ATBI DATABASE,,1446881967000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,272862,3948090,35.65055,-83.5089,West Prong Little Pigeon River Upper,West Prong Little Pigeon River,2576.5,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446881967000,GRSM,UNR,,7,,,Balsom Point Quiet Walkway,Nfg Pullout Parking At Mp 4.7,Valid,Aphaenogaster_rudis,Aphaenogaster  rudis,2845,Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1316304000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Pheidolini,"baiting, hand collecting", , ,cert,ATBI Ants
0101000020E6100000846848D090E054C0EC298C4999D24140,104466,0101000020110F00005EAEE62C24BB61C10669792E45385041,103944,>1m <=5m,ATBI DATABASE,,1446881966000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,272853,3947507,35.645296,-83.508835,West Prong Little Pigeon River Upper,West Prong Little Pigeon River,2363.916016,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446881966000,GRSM,UNR,,8,,,Balsom Point Quiet Walkway,Newfound Gap Road North,Valid,Aphaenogaster_rudis,Aphaenogaster  rudis,2845,Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1318896000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Pheidolini,"baiting, hand collecting", , ,cert,ATBI Ants
0101000020E61000009B87375E66E054C01CD7F300D9D14140,104468,0101000020110F0000230F592000BB61C128FB213B7C375041,103946,>1m <=5m,ATBI DATABASE,,1446881967000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,273071,3946850,35.639428,-83.506244,West Prong Little Pigeon River Upper,Steep Branch,2713.464844,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446881967000,GRSM,UNR,,6,,,Balsom Point Quiet Walkway,Newfound Gap Road North,Valid,Aphaenogaster_rudis,Aphaenogaster  rudis,2845,Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1311638400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Pheidolini,"baiting, hand collecting", , ,cert,ATBI Ants
0101000020E61000003E35CE0EC7E254C0155F00300ACE4140,104464,0101000020110F00006D4E381605BD61C1D2C3F0B381335041,103942,>1m <=5m,ATBI DATABASE,,1446881965000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,269621,3943636,35.609679,-83.543395,Little River-Goshen Prong,Wars Branch,3115.275879,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446881965000,GRSM,UNR,,4,,,Goshen Prong Trail,Newfound Gap Road North,Valid,Aphaenogaster_rudis,Aphaenogaster  rudis,2845,Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1315267200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Pheidolini,"baiting, hand collecting", , ,cert,ATBI Ants
0101000020E610000085C4274490EF54C0CB4768918ECD4140,104448,0101000020110F0000F85B1206E1C761C1D9B3349100335041,103926,>1m <=5m,ATBI DATABASE,,1446881955000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,251509,3943704,35.605906,-83.743176,Little River-Crooked Creek,Sugar Cove Prong,1887.779175,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446881955000,GRSM,UNR,,7,,,Lead Cove Trail,Laurel Creek Road,Valid,Aphaenogaster_rudis,Aphaenogaster  rudis,2845,Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1122508800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Pheidolini,Winkler extraction, ,day,cert,ATBI Ants
0101000020E6100000ADC243041BEF54C0365FCB89C8CE4140,104449,0101000020110F00005DFC90717DC761C1FA5B368F48345041,103927,>1m <=5m,ATBI DATABASE,,1446881956000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,252187,3944749,35.615488,-83.73602,Little River-Crooked Creek,Laurel Cove Creek,1696.248535,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446881956000,GRSM,UNR,,4,,,Finley Cane Trail,Laurel Creek Road,Valid,Aphaenogaster_rudis,Aphaenogaster  rudis,2845,Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1247443200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Pheidolini,baiting, , ,cert,ATBI Ants
0101000020E6100000838A4735CEFB54C002587FAC29C04140,104441,0101000020110F0000B21A7AAE46D261C1993A411705255041,103919,>1m <=5m,ATBI DATABASE,,1446881952000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,233831,3932594,35.501265,-83.934457,Chilhowee Lake,Parson Branch,1591.881836,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446881952000,GRSM,UNR,,8,,,Wolf Ridge Trail,Parson Branch Road (closed Winter),Valid,Aphaenogaster_rudis,Aphaenogaster  rudis,2845,Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1118361600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Pheidolini,Winkler extraction, ,day,cert,ATBI Ants
