the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000BD94B53EA6FA54C0B3BF7C4A7FBC4140,27111,0101000020110F000036B6E7514BD161C19F56BD4F32215041,26281,>1m <=5m,ATBI DATABASE,,1446838124000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,235376,3929368,35.472628,-83.916393,Lake Cheoah-Little Tennessee River,,2119.138916,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446838124000,GRSM,UNR,,1,,,Twentymile Trail,Parson Branch Road (closed Winter),Valid,Rhus_copallinum_variety,Rhus  copallinum variety,35111,Winged Sumac Variety,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Anacardiaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000675775E4F5F654C0B3A105E221BA4140,27128,0101000020110F0000909EF14729CE61C19F75B206BB1E5041,26297,>1m <=5m,ATBI DATABASE,,1446838132000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,240548,3927165,35.454152,-83.858754,Lake Cheoah-Little Tennessee River,,1879.313843,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446838132000,GRSM,UNR,,10,,,Twentymile Trail,Twenty Mile Trailhead Parking,Valid,Rhus_copallinum_variety,Rhus  copallinum variety,35111,Winged Sumac Variety,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Anacardiaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000068B28C565F754C05330B19986BA4140,27125,0101000020110F0000E7D47F4C88CE61C1CCA3E009241F5041,26294,>1m <=5m,ATBI DATABASE,,1446838130000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,239938,3927524,35.457226,-83.865582,Lake Cheoah-Little Tennessee River,,1670.646484,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446838130000,GRSM,UNR,,10,,,Twentymile Trail,Twenty Mile Trailhead Parking,Valid,Rhus_copallinum_variety,Rhus  copallinum variety,35111,Winged Sumac Variety,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Anacardiaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E610000096ED48972CF754C0FFD7ED7E18BA4140,27126,0101000020110F0000F77C8CBC57CE61C1FF072E3DB11E5041,26295,>1m <=5m,ATBI DATABASE,,1446838131000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,240244,3927142,35.453866,-83.862092,Lake Cheoah-Little Tennessee River,,1859.665039,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446838131000,GRSM,UNR,,7,,,Twentymile Trail,Twenty Mile Trailhead Parking,Valid,Rhus_copallinum_variety,Rhus  copallinum variety,35111,Winged Sumac Variety,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Anacardiaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000256DE02A29F754C00CD1C3FE22BA4140,27127,0101000020110F0000230B37D454CE61C121AF932FBC1E5041,26296,>1m <=5m,ATBI DATABASE,,1446838131000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,240264,3927177,35.454186,-83.861884,Lake Cheoah-Little Tennessee River,,1890.351807,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446838131000,GRSM,UNR,,10,,,Twentymile Trail,Twenty Mile Trailhead Parking,Valid,Rhus_copallinum_variety,Rhus  copallinum variety,35111,Winged Sumac Variety,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Anacardiaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000D18EA7BAC7F754C0F1F031671CBB4140,27123,0101000020110F0000E31FD37EDBCE61C150D0A43CC01F5041,26292,>1m <=5m,ATBI DATABASE,,1446838129000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,239410,3928047,35.461797,-83.871561,Lake Cheoah-Little Tennessee River,,1636.599854,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446838129000,GRSM,UNR,,7,,,Twentymile Trail,Twenty Mile Trailhead Parking,Valid,Rhus_copallinum_variety,Rhus  copallinum variety,35111,Winged Sumac Variety,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Anacardiaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000B9CA97D3C2F754C0942DF0E724BB4140,27124,0101000020110F00008F87E654D7CE61C1E720631AC91F5041,26293,>1m <=5m,ATBI DATABASE,,1446838129000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,239438,3928075,35.462057,-83.871262,Lake Cheoah-Little Tennessee River,,1686.404419,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446838129000,GRSM,UNR,,7,,,Twentymile Trail,Twenty Mile Trailhead Parking,Valid,Rhus_copallinum_variety,Rhus  copallinum variety,35111,Winged Sumac Variety,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Anacardiaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E610000045E4DF5AD2F754C05C79B2632FBB4140,27122,0101000020110F000083C31B85E4CE61C1938ED108D41F5041,26291,>1m <=5m,ATBI DATABASE,,1446838129000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,239353,3928113,35.462377,-83.87221,Lake Cheoah-Little Tennessee River,Little Tennessee River,1676.127441,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446838129000,GRSM,UNR,,8,,,Twentymile Trail,Twenty Mile Trailhead Parking,Valid,Rhus_copallinum_variety,Rhus  copallinum variety,35111,Winged Sumac Variety,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Anacardiaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E61000004F7AC85CC5F154C06E1A261D9CBD4140,27144,0101000020110F0000C419C9F5C0C961C12356DF5B5B225041,26313,>1m <=5m,ATBI DATABASE,,1446838139000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,247994,3929969,35.48132,-83.777667,Eagle Creek,Eagle Creek,1761.753296,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446838139000,GRSM,UNR,,7,,,Lake Shore Trail low water access,Lakeview Drive West,Valid,Rhus_copallinum_variety,Rhus  copallinum variety,35111,Winged Sumac Variety,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1082851200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Anacardiaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E610000097B4263987EE54C01C93658B9BBC4140,27147,0101000020110F00001D4C31ECFFC661C15235B7C64F215041,26316,>1m <=5m,ATBI DATABASE,,1446838141000,DERV,TUSKEEGEE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,252568,3928972,35.47349,-83.726999,Hazel Creek,Hazel Creek,1702.226807,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446838141000,GRSM,UNR,,4,,,Hazel Creek Trail,Lakeview Drive West,Valid,Rhus_copallinum_variety,Rhus  copallinum variety,35111,Winged Sumac Variety,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1051747200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Anacardiaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000008B03FCDB24EF54C05C040DD012BD4140,27146,0101000020110F00008DAB90CD85C761C182482929CC215041,26315,>1m <=5m,ATBI DATABASE,,1446838140000,DERV,TUSKEEGEE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,251706,3929400,35.47713,-83.736621,Hazel Creek,Bearpen Branch,1829.125977,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446838140000,GRSM,UNR,,6,,,Lakeshore Trail,Lakeview Drive West,Valid,Rhus_copallinum_variety,Rhus  copallinum variety,35111,Winged Sumac Variety,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1096761600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Anacardiaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000C9E0CB519BE754C039DED8440AB94140,27149,0101000020110F000038D6520B1FC161C169C06B82971D5041,26318,>1m <=5m,ATBI DATABASE,,1446838142000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,262301,3925614,35.445619,-83.618851,Lower Fontana Lake-Little Tennessee River,Chambers Creek,1723.25061,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446838142000,GRSM,UNR,,8,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Rhus_copallinum_variety,Rhus  copallinum variety,35111,Winged Sumac Variety,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1065398400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Anacardiaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000008EB4AF9701E054C025896E951EBA4140,27153,0101000020110F000054D4A589AABA61C11F9B1B96B71E5041,26322,>1m <=5m,ATBI DATABASE,,1446838144000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,273106,3926270,35.454052,-83.500093,Fontana Lake-Tuckasegee River,Canebrake Branch,1707.018799,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446838144000,GRSM,UNR,,1,,,Conner @ Hickory Flats Cemetery Access,Lakeview Drive East,Valid,Rhus_copallinum_variety,Rhus  copallinum variety,35111,Winged Sumac Variety,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1375056000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Anacardiaceae, ,~,observed,No,day,cert,ATBI
0101000020E6100000B1BD581051E354C0BA68E986BDBB4140,27152,0101000020110F0000823F9C4B7ABD61C19A08E53F68205041,26321,>1m <=5m,ATBI DATABASE,,1446838144000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,268447,3927795,35.466715,-83.551819,Fontana Lake-Tuckasegee River,Goldmine Branch,2411.345215,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446838144000,GRSM,UNR,,7,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Rhus_copallinum_variety,Rhus  copallinum variety,35111,Winged Sumac Variety,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1056240000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Anacardiaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000000768A4A3B1DF54C0F5A1C8F01EBA4140,27154,0101000020110F0000EDA621A266BA61C12A7A5AF5B71E5041,26323,>1m <=5m,ATBI DATABASE,,1446838145000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,273549,3926260,35.454062,-83.495213,Fontana Lake-Tuckasegee River,Little Peachtree Creek,2351.469727,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446838145000,GRSM,UNR,,5,,,Conner @ Hickory Flats Cemetery Access,Lakeview Drive East,Valid,Rhus_copallinum_variety,Rhus  copallinum variety,35111,Winged Sumac Variety,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1219449600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Anacardiaceae, ,~,observed,No,day,cert,ATBI
0101000020E61000005E3DC6935FDD54C0CA2E7B862EBE4140,27158,0101000020110F000016E3A6186EB861C17B0F1711F4225041,26327,>1m <=5m,ATBI DATABASE,,1446838147000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,276928,3929697,35.485788,-83.458955,Deep Creek,Long Branch,4034.660156,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446838147000,GRSM,UNR,,10,,,Noland Divide Trail,Deep Creek Falls And Trail Parking,Valid,Rhus_copallinum_variety,Rhus  copallinum variety,35111,Winged Sumac Variety,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1372032000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Anacardiaceae, ,~,observed,No,day,cert,ATBI
0101000020E61000004A3FD77A83DE54C05EC391E94BCC4140,27157,0101000020110F000021775F0266B961C172A4EC8AAF315041,26326,>1m <=5m,ATBI DATABASE,,1446838146000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,275619,3941971,35.59606,-83.476771,West Prong Little Pigeon River Upper,Moccasin Branch,5574.658691,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446838146000,GRSM,UNR,,4,,,Sugarland Mountain Trail,Clingmans Dome Access Road,Valid,Rhus_copallinum_variety,Rhus  copallinum variety,35111,Winged Sumac Variety,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833328000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Anacardiaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000391E698CD0DE54C0F480149D2ECE4140,27156,0101000020110F00006CE7B376A7B961C1DD056CC1A7335041,26325,>1m <=5m,ATBI DATABASE,,1446838146000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,275234,3943616,35.610791,-83.481475,West Prong Little Pigeon River Upper,,5352.45459,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446838146000,GRSM,UNR,,5,,,Sugarland Mountain Trail,Clingmans Dome Access Road,Valid,Rhus_copallinum_variety,Rhus  copallinum variety,35111,Winged Sumac Variety,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833328000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Anacardiaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000000534A22BE6DE54C073372E4158CE4140,27155,0101000020110F0000B2F5C4D3B9B961C1758AB441D3335041,26324,>1m <=5m,ATBI DATABASE,,1446838145000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,275118,3943760,35.612061,-83.482794,West Prong Little Pigeon River Upper,,5269.493164,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446838145000,GRSM,UNR,,7,,,Sugarland Mountain Trail,Clingmans Dome Access Road,Valid,Rhus_copallinum_variety,Rhus  copallinum variety,35111,Winged Sumac Variety,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833328000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Anacardiaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000006EFE7359CBD754C07D3B4E808ADF4140,27162,0101000020110F0000BB321A1AB1B361C14792910ECE455041,26331,>1m <=5m,ATBI DATABASE,,1446838149000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,285535,3958416,35.746407,-83.371782,Webb Creek,,1412.422852,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446838149000,GRSM,UNR,,6,,,Old Settlers Trail,Greenbrier Unpaved Road,Valid,Rhus_copallinum_variety,Rhus  copallinum variety,35111,Winged Sumac Variety,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1249257600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Anacardiaceae, ,~,observed,No,day,cert,General
0101000020E61000006F72417B0AD854C06B0CA127FEDF4140,27161,0101000020110F0000E38953B8E6B361C1C5BF7D1547465041,26330,>1m <=5m,ATBI DATABASE,,1446838148000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,285196,3958816,35.749937,-83.375636,Webb Creek,Soak Ash Creek,1366.1427,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446838148000,GRSM,UNR,,6,,,Old Settlers Trail,Greenbrier Unpaved Road,Valid,Rhus_copallinum_variety,Rhus  copallinum variety,35111,Winged Sumac Variety,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1249257600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Anacardiaceae, ,~,observed,No,day,cert,General
0101000020E61000001DF9FBD9D0D854C00CF46A2F0BDF4140,27160,0101000020110F0000491B1D328FB461C194E7F4D448455041,26329,>1m <=5m,ATBI DATABASE,,1446838148000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,284081,3958020,35.742522,-83.387743,Little Pigeon River Middle,Left Fork Copeland Creek,1434.128174,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446838148000,GRSM,UNR,,6,,,Old Settlers Trail,Greenbrier Road,Valid,Rhus_copallinum_variety,Rhus  copallinum variety,35111,Winged Sumac Variety,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1331164800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Anacardiaceae, ,~,observed,No,day,cert,ATBI
0101000020E6100000CD48520C2FD954C0549A7DC0B1DA4140,27159,0101000020110F0000A8856D32DFB461C188F07EFFBB405041,26328,>1m <=5m,ATBI DATABASE,,1446838147000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,283469,3954263,35.708543,-83.393493,Little Pigeon River Middle,Rhododendron Creek,1933.357422,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446838147000,GRSM,UNR,,5,,,Grapeyard Ridge Trail,Greenbrier Unpaved Road,Valid,Rhus_copallinum_variety,Rhus  copallinum variety,35111,Winged Sumac Variety,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1355788800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Anacardiaceae, ,~,observed,No,day,cert,ATBI
0101000020E610000091151F46F8E654C0939FC908ACD44140,27150,0101000020110F00001FF4CD9194C061C1840A94ED6F3A5041,26319,>1m <=5m,ATBI DATABASE,,1446838142000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,263839,3949540,35.661493,-83.608899,Little River-Goshen Prong,Little River,2178.939453,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446838142000,GRSM,UNR,,9,,,Meigs Mountain Trail,Little River Gorge Road,Valid,Rhus_copallinum_variety,Rhus  copallinum variety,35111,Winged Sumac Variety,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1012003200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Anacardiaceae, ,~,observed, , ,cert,Keith Tree Survey
0101000020E610000002132D1692E554C06B14F7F790D44140,27151,0101000020110F0000F4C7685C64BF61C1F3DCBFA2533A5041,26320,>1m <=5m,ATBI DATABASE,,1446838143000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,265816,3949396,35.660667,-83.587037,Little River-Goshen Prong,Little River,2138.476318,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446838143000,GRSM,UNR,,7,,,Elkmont Nature Trail,Elkmont Campground Road H,Valid,Rhus_copallinum_variety,Rhus  copallinum variety,35111,Winged Sumac Variety,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1012003200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Anacardiaceae, ,~,observed, , ,cert,Keith Tree Survey
0101000020E6100000B1902317A8EE54C0ADB1D62031C84140,27148,0101000020110F000021EB31D61BC761C1AC5A3D40662D5041,26317,>1m <=5m,ATBI DATABASE,,1446838141000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,252664,3939018,35.563992,-83.729005,Eagle Creek,Anthony Creek,4935.576172,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446838141000,GRSM,UNR,,7,,,Appalachian Trail,Laurel Creek Road,Valid,Rhus_copallinum_variety,Rhus  copallinum variety,35111,Winged Sumac Variety,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,-315619200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Anacardiaceae, ,~,unspecified,No,decade,cert,GRSMNP Grassy Balds
0101000020E6100000E7099D3A83F854C0C1520C790CC24140,27120,0101000020110F0000D57334BD7ACF61C19A3653CFFC265041,26289,>1m <=5m,ATBI DATABASE,,1446838128000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,238547,3934091,35.515999,-83.883005,Chilhowee Lake,,4726.155273,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446838128000,GRSM,UNR,,7,,,Wolf Ridge Trail,Parson Branch Road (closed Winter),Valid,Rhus_copallinum_variety,Rhus  copallinum variety,35111,Winged Sumac Variety,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,-631152000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Anacardiaceae, ,~,unspecified,No,decade,cert,GRSMNP Grassy Balds
0101000020E610000059BA0438A1FC54C02D43CAC638C04140,27105,0101000020110F0000B5E69BE4F9D261C135CEB7D814255041,26276,>1m <=5m,ATBI DATABASE,,1446838121000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,232664,3932680,35.501726,-83.947336,Chilhowee Lake,,1876.147217,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446838121000,GRSM,UNR,,7,,,Wolf Ridge Trail,Parson Branch Road (closed Winter),Valid,Rhus_copallinum_variety,Rhus  copallinum variety,35111,Winged Sumac Variety,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Anacardiaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000B7764C24ABFC54C0C2E18B4A38C04140,27104,0101000020110F0000E0DC115202D361C123171A5714255041,26275,>1m <=5m,ATBI DATABASE,,1446838120000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,232609,3932680,35.501711,-83.947941,Chilhowee Lake,,1856.144897,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446838120000,GRSM,UNR,,7,,,Wolf Ridge Trail,Parson Branch Road (closed Winter),Valid,Rhus_copallinum_variety,Rhus  copallinum variety,35111,Winged Sumac Variety,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Anacardiaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E610000089B196DF22FD54C08C0C0756D6C04140,27102,0101000020110F00002050380268D361C143355939B9255041,26273,>1m <=5m,ATBI DATABASE,,1446838119000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,231962,3933235,35.506534,-83.955249,Chilhowee Lake,,1882.110352,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446838119000,GRSM,UNR,,7,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Rhus_copallinum_variety,Rhus  copallinum variety,35111,Winged Sumac Variety,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Sapindales, , , , ,Anacardiaceae, ,~,observed, ,day,cert,TVA Powerline Plants
