the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E610000001E173C28CFA54C07692BB7C69BC4140,20149,0101000020110F00003D16DAAC35D161C1EDC0C1921B215041,19388,>1m <=5m,ATBI DATABASE,,1446834273000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,235515,3929290,35.471962,-83.914837,Lake Cheoah-Little Tennessee River,,1968.121338,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446834273000,GRSM,UNR,,1,,,Twentymile Trail,Twenty Mile Ranger Station Road,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E610000007DF61FEDDDA54C079C41BABEABB4140,21667,0101000020110F00003422FD324DB661C1C510A55297205041,20910,>1m <=5m,ATBI DATABASE,,1446835076000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,280433,3927646,35.468092,-83.419795,Deep Creek,Tom Branch,2475.582764,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446835076000,GRSM,UNR,,7,,,Thomas Divide Trail,Tom Branch Road,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,897264000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000006FE1A171E6DA54C0131DE339C4BB4140,21666,0101000020110F00007ADC3C6054B661C1BE12403C6F205041,20909,>1m <=5m,ATBI DATABASE,,1446835076000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,280383,3927517,35.466919,-83.420311,Deep Creek,Tom Branch,2268.73584,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446835076000,GRSM,UNR,,8,,,Thomas Divide Trail,Tom Branch Road,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,897264000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000002325EF7CFCDA54C08CF529A1DDBB4140,21662,0101000020110F0000A882181967B661C13178D4B989205041,20904,>1m <=5m,ATBI DATABASE,,1446835073000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,280263,3927606,35.467694,-83.421657,Deep Creek,Tom Branch,2351.737793,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446835073000,GRSM,UNR,,4,,,Thomas Divide Trail,Tom Branch Road,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,897264000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000CBD70FF816DB54C013BF76F1FDBB4140,21657,0101000020110F0000E76D9C967DB661C1E6393B6CAB205041,20899,>1m <=5m,ATBI DATABASE,,1446835071000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,280119,3927719,35.46868,-83.423273,Deep Creek,Tom Branch,2406.883545,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446835071000,GRSM,UNR,,9,,,Thomas Divide Trail,Tom Branch Road,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,897264000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000095CAD910C3DB54C04BF15A118EBA4140,21641,0101000020110F0000E5400EC00FB761C1F4101AD32B1F5041,20883,>1m <=5m,ATBI DATABASE,,1446835062000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,279135,3926497,35.457454,-83.433777,Deep Creek,,1960.321777,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446835062000,GRSM,UNR,,9,,,Noland Divide Trail,Deep Creek Maintenance And Residence Road,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1380153600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed,No,day,cert,ATBI
0101000020E6100000ADC26E8437D554C0E84268E18BE04140,21924,0101000020110F0000B6E3D2B480B161C1BAC9D866DB465041,21167,>1m <=5m,ATBI DATABASE,,1446835250000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,289198,3959200,35.754262,-83.331509,Webb Creek,Noisy Creek,1965.51709,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835250000,GRSM,UNR,,6,,,Old Settlers Trail,Ramsey Prong Road,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,834969600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000C5F67C282CD554C0059A1D2345E04140,21926,0101000020110F00003C081B0F77B161C14384EE5D91465041,21169,>1m <=5m,ATBI DATABASE,,1446835251000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,289255,3958959,35.752103,-83.330816,Webb Creek,Noisy Creek,2043.496948,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835251000,GRSM,UNR,,8,,,Old Settlers Trail,Ramsey Prong Road,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,834969600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000FB43AF166AD554C0CE02890743E04140,21916,0101000020110F00005F6414A8ABB161C13C0141298F465041,21159,>1m <=5m,ATBI DATABASE,,1446835244000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,288913,3958960,35.752039,-83.334596,Webb Creek,Ramsey Creek,1868.202759,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835244000,GRSM,UNR,,9,,,Old Settlers Trail,Ramsey Prong Road,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,834969600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000F5A4639901D454C00DB8E81D14E04140,21960,0101000020110F0000D136267E79B061C17A4925115E465041,21203,>1m <=5m,ATBI DATABASE,,1446835275000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,290899,3958754,35.750607,-83.312594,Webb Creek,,2198.527344,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835275000,GRSM,UNR,,4,,,Old Settlers Trail,Ramsey Cascades Trailhead Parking,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,834537600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000004AF0955F17D154C0A6410DC32DE24140,22043,0101000020110F0000BE7314B9FFAD61C15FE65DC490485041,21286,>1m <=5m,ATBI DATABASE,,1446835337000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,295060,3960478,35.767015,-83.267048,Cosby Creek,Buckeye Creek,1935.719238,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835337000,GRSM,UNR,,2,,,Maddron Bald Trail,Cosby Entrance Road,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832550400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000459A524015D254C01E59955E0AE14140,22028,0101000020110F00000D8C6E57D7AE61C1A10AEAC75F475041,21271,>1m <=5m,ATBI DATABASE,,1446835328000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,293636,3959524,35.758122,-83.282543,East Fork Dunn Creek,Dunn Creek,2222.163818,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835328000,GRSM,UNR,,7,,,Old Settlers Trail,Foothills Parkway Section 8a,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832550400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000D6C18733BBD254C0FD9388880CE04140,22005,0101000020110F0000A5F46E4864AF61C17A04832156465041,21248,>1m <=5m,ATBI DATABASE,,1446835312000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,292700,3958686,35.750376,-83.292672,East Fork Dunn Creek,,2568.599365,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835312000,GRSM,UNR,,4,,,Old Settlers Trail,Cosby Campground Road A,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832550400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000019F717BB09D154C064E412721EE04140,22045,0101000020110F000091BFE722F4AD61C1F49240E068465041,21288,>1m <=5m,ATBI DATABASE,,1446835338000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,295094,3958691,35.750922,-83.266215,Cosby Creek,Cole Creek,2743.7146,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835338000,GRSM,UNR,,6,,,Gabes Mountain Trail,Cosby Campground Road B,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832550400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000B594528127D154C0E33E43563CE04140,22041,0101000020110F0000407B776C0DAE61C1B6A44B2888465041,21284,>1m <=5m,ATBI DATABASE,,1446835336000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,294932,3958796,35.751834,-83.268032,Cosby Creek,Cole Creek,2667.646484,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835336000,GRSM,UNR,,7,,,Gabes Mountain Trail,Cosby Campground Road A,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832550400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000039EF410077D154C08260A7BB5FE04140,22037,0101000020110F000089AE85F050AE61C191523133AD465041,21280,>1m <=5m,ATBI DATABASE,,1446835334000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,294496,3958926,35.752915,-83.272884,Cosby Creek,Maddron Creek,2472.299072,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835334000,GRSM,UNR,,2,,,Maddron Bald Trail,Cosby Entrance Road,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832550400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000EDDEC46F6ED154C08E4FEBB7A8E04140,22038,0101000020110F00002DE570AA49AE61C17DACFE94F9465041,21281,>1m <=5m,ATBI DATABASE,,1446835334000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,294549,3959172,35.755142,-83.272362,Cosby Creek,Cole Creek,2414.896729,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835334000,GRSM,UNR,,6,,,Maddron Bald Trail,Cosby Entrance Road,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832550400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000A0AA758759D154C05123F2328AE04140,22040,0101000020110F00002513B9E837AE61C1C7E959A4D9465041,21283,>1m <=5m,ATBI DATABASE,,1446835335000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,294662,3959066,35.754211,-83.271085,Cosby Creek,Cole Creek,2482.263672,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835335000,GRSM,UNR,,7,,,Gabes Mountain Trail,Cosby Entrance Road,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832550400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000098DFD91964D154C01C91FB9FC1E04140,22039,0101000020110F0000431543E340AE61C1696BEAA513475041,21282,>1m <=5m,ATBI DATABASE,,1446835335000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,294608,3959255,35.755902,-83.271731,Cosby Creek,Cole Creek,2404.807861,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835335000,GRSM,UNR,,6,,,Old Settlers Trail,Cosby Entrance Road,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832550400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000047D0B69FAED154C004CE6000DFE04140,22036,0101000020110F000033DD182E80AE61C19744876432475041,21279,>1m <=5m,ATBI DATABASE,,1446835333000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,294199,3959364,35.756799,-83.276279,Cosby Creek,Maddron Creek,2275.632324,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835333000,GRSM,UNR,,8,,,Old Settlers Trail,Cosby Entrance Road,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,961718400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000007F3C38FBEAD154C0E3B39C5B13E14140,22032,0101000020110F000087CE1071B3AE61C1C545283069475041,21275,>1m <=5m,ATBI DATABASE,,1446835331000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,293870,3959549,35.758396,-83.279963,East Fork Dunn Creek,Ogle Spring Branch,2228.783936,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835331000,GRSM,UNR,,7,,,Old Settlers Trail,Foothills Parkway Section 8a,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832550400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000017EF348AC6D154C0742FAB1505E14140,22033,0101000020110F0000B89BEE7D94AE61C1FD2EF73F5A475041,21276,>1m <=5m,ATBI DATABASE,,1446835332000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,294070,3959496,35.757961,-83.277739,Cosby Creek,Indian Camp Creek,2218.28418,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835332000,GRSM,UNR,,1,,,Old Settlers Trail,Cosby Entrance Road,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832550400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000029AE90701CD154C0FC49112DFAE14140,22042,0101000020110F000040DE9A0604AE61C18859ADC55A485041,21285,>1m <=5m,ATBI DATABASE,,1446835336000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,295028,3960304,35.76544,-83.267357,Cosby Creek,,2020.544556,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835336000,GRSM,UNR,,6,,,Maddron Bald Trail,Cosby Entrance Road,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832550400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000BD20A600F5D054C0F609329FFFDF4140,22046,0101000020110F0000E1DF2388E2AD61C1B008849E48465041,21289,>1m <=5m,ATBI DATABASE,,1446835338000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,295206,3958584,35.749982,-83.26495,Cosby Creek,Cole Creek,2870.425293,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835338000,GRSM,UNR,,4,,,Gabes Mountain Trail,Cosby Campground Road B,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832550400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000006ECFAAD1D6D054C044E4BC4B1EE04140,22047,0101000020110F00003FB59CE5C8AD61C10F3F22B868465041,21290,>1m <=5m,ATBI DATABASE,,1446835339000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,295375,3958684,35.750918,-83.263108,Cosby Creek,,2932.899658,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835339000,GRSM,UNR,,7,,,Gabes Mountain Trail,Cosby Campground Road B,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832550400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000005B64FE7BB7D054C034D058E21EE04140,22048,0101000020110F00001764CD48AEAD61C1A3EDBE5569465041,21291,>1m <=5m,ATBI DATABASE,,1446835339000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,295548,3958682,35.750936,-83.261195,Cosby Creek,Buckeye Creek,2993.376709,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835339000,GRSM,UNR,,6,,,Gabes Mountain Trail,Cosby Campground Road B,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832550400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000B9CE52548BCF54C0DC4BD886A3E04140,22067,0101000020110F000082A1D85CAFAC61C1B5A50C26F4465041,21310,>1m <=5m,ATBI DATABASE,,1446835351000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,297215,3959093,35.754984,-83.242875,Cosby Creek,Upper Falling Branch,3261.216309,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835351000,GRSM,UNR,,6,,,Gabes Mountain Trail,Cosby Campground Road A,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,928195200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000BA8C471B1ACE54C03341ACB5B2E04140,22095,0101000020110F0000310718C875AB61C1D532D30904475041,21338,>1m <=5m,ATBI DATABASE,,1446835371000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,299254,3959098,35.755447,-83.220339,Cosby Creek,,2438.407715,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835371000,GRSM,UNR,,7,,,Gabes Mountain Trail,Cosby Campground Road A,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832723200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000006279E89FE6CE54C00B0FA98824E14140,22085,0101000020110F00008251987A23AC61C1CAEC1A2A7B475041,21328,>1m <=5m,ATBI DATABASE,,1446835364000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,298134,3959509,35.758921,-83.232822,Cosby Creek,Hen Wallow Creek,2793.347168,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835364000,GRSM,UNR,,5,,,Gabes Mountain Trail,Cosby Entrance Road,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832723200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000003DE2D9E39ACD54C0638DEF95FDE24140,22108,0101000020110F0000301391BC09AB61C11E538A4E6A495041,21351,>1m <=5m,ATBI DATABASE,,1446835378000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,300001,3961069,35.773357,-83.212575,Cosby Creek,Fletcher Spring Branch,1810.170776,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835378000,GRSM,UNR,,6,,,Tritt Cemetery Access Trail,Cosby Entrance Road,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,863740800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000082A55FC7C4CD54C0A487B2DB5AE34140,22102,0101000020110F0000E5C70E502DAB61C176500EF2CB495041,21345,>1m <=5m,ATBI DATABASE,,1446835375000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,299777,3961390,35.776203,-83.215131,Cosby Creek,Fletcher Spring Branch,1744.725708,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446835375000,GRSM,UNR,,7,,,Tritt Cemetery Access Trail,Cosby Entrance Road,Valid,Quercus_rubra,Quercus  rubra,34383,Northern Red Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,863740800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
