the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000B319C62EA8E754C049523CA870BF4140,98697,0101000020110F00009EE30CF829C161C1DE26F01444245041,98187,>1m <=5m,ATBI DATABASE,,1446878706000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,262377,3931163,35.495619,-83.619636,Forney Creek,Bear Creek,4634.84375,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446878706000,GRSM,UNR,,6,,,Cold Spring Gap Trail,Lakeview Drive East Parking #4,Valid,Ageratina_altissima_v_roanensis,Ageratina  altissima v. roanensis,986,Appalachian White Snakeroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1149552000000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed,No,day,prob.,ATBI
0101000020E6100000D69CBEC9EFEF54C00CE838D0A6D14140,98694,0101000020110F00000143832632C861C1839EE1C747375041,98184,>1m <=5m,ATBI DATABASE,,1446878704000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,251080,3947268,35.637896,-83.749006,Little River-Crooked Creek,,1875.316162,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446878704000,GRSM,UNR,,6,,,Scott Mountain Trail,Laurel Creek Road,Valid,Ageratina_altissima_v_roanensis,Ageratina  altissima v. roanensis,986,Appalachian White Snakeroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1034035200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E6100000ED92F9C6DEEF54C0FC36DFF051D14140,98695,0101000020110F0000376701B423C861C1029AD416EF365041,98185,>1m <=5m,ATBI DATABASE,,1446878705000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,251166,3946978,35.635306,-83.747968,Little River-Crooked Creek,,1652.390869,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446878705000,GRSM,UNR,,1,,,Turkeypen Ridge Trail,Laurel Creek Road,Valid,Ageratina_altissima_v_roanensis,Ageratina  altissima v. roanensis,986,Appalachian White Snakeroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,283996800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000E3424B42D5E654C093979F9520D74140,98699,0101000020110F000065B3D2D476C061C1C72FB30B013D5041,98189,>1m <=5m,ATBI DATABASE,,1446878707000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,264089,3951663,35.680675,-83.606762,Little River-Goshen Prong,Jay Bird Branch,3548.274902,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446878707000,GRSM,UNR,,7,,,Laurel Falls Trail,Little River Gorge Road,Valid,Ageratina_altissima_v_roanensis,Ageratina  altissima v. roanensis,986,Appalachian White Snakeroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,969494400000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000B1FA219EBBE254C06BD0EFB95BC84140,98701,0101000020110F0000C9B1E55EFBBC61C1B950CFB9922D5041,98191,>1m <=5m,ATBI DATABASE,,1446878708000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,269557,3938710,35.565292,-83.542697,Little River-Goshen Prong,,5507.264648,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446878708000,GRSM,UNR,,6,,,Appalachian Trail,Clingmans Dome Road Parking #3,Valid,Ageratina_altissima_v_roanensis,Ageratina  altissima v. roanensis,986,Appalachian White Snakeroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1091145600000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E6100000DD5811B4D0E654C0F354DFB7E9C04140,98698,0101000020110F000084C458F672C061C12FBE1372CD255041,98188,>1m <=5m,ATBI DATABASE,,1446878706000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,263604,3932408,35.507126,-83.606484,Forney Creek,Huggins Branch,4848.231934,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446878706000,GRSM,UNR,,10,,,Welch Ridge Trail,Lakeview Drive East Parking #4,Valid,Ageratina_altissima_v_roanensis,Ageratina  altissima v. roanensis,986,Appalachian White Snakeroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1091059200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000008EA9B14058E454C031EDE789F1C64140,98700,0101000020110F0000B6025DD259BE61C116037B9A182C5041,98190,>1m <=5m,ATBI DATABASE,,1446878708000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,267242,3937543,35.554239,-83.567882,Forney Creek,,5295.900879,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446878708000,GRSM,UNR,,8,,,Welch Ridge Trail,Clingmans Dome Road Parking #3,Valid,Ageratina_altissima_v_roanensis,Ageratina  altissima v. roanensis,986,Appalachian White Snakeroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1149552000000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed,No,day,prob.,ATBI
0101000020E6100000814F6F8370EF54C0ABF4515507CE4140,98696,0101000020110F000091C8580EC6C761C1E211A3B87E335041,98186,>1m <=5m,ATBI DATABASE,,1446878705000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,251696,3944108,35.609592,-83.741238,Little River-Crooked Creek,,1749.223022,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446878705000,GRSM,UNR,,6,,,Finley Cane Trail,Laurel Creek Road,Valid,Ageratina_altissima_v_roanensis,Ageratina  altissima v. roanensis,986,Appalachian White Snakeroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,283996800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000001B9399F5EF254C0CEA0D3937CCC4140,98679,0101000020110F0000761A9C1F43CA61C1A4284F5FE2315041,98169,>1m <=5m,ATBI DATABASE,,1446878695000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,247510,3942888,35.597545,-83.787021,Abrams Creek Upper,Rowans Creek,1865.365356,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446878695000,GRSM,UNR,,4,,,Cades Cove Horse Trail,Cades Cove Loop Road,Valid,Ageratina_altissima_v_roanensis,Ageratina  altissima v. roanensis,986,Appalachian White Snakeroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000BAA3FFE51AF154C026355D24B4CA4140,98686,0101000020110F0000BA255A2F30C961C1C0C31AAC05305041,98176,>1m <=5m,ATBI DATABASE,,1446878699000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249257,3941292,35.583616,-83.767263,Abrams Creek Upper,Maynard Creek,3277.187988,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446878699000,GRSM,UNR,,4,,,Russell Field Trail,Cades Cove Campground Segment A,Valid,Ageratina_altissima_v_roanensis,Ageratina  altissima v. roanensis,986,Appalachian White Snakeroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,839376000000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000811853767BF054C0452D0934FECA4140,98689,0101000020110F0000BA5E96C6A8C861C118B0180453305041,98179,>1m <=5m,ATBI DATABASE,,1446878701000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,250146,3941518,35.585876,-83.757531,Abrams Creek Upper,Left Prong Anthony Creek,2567.642822,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446878701000,GRSM,UNR,,4,,,Russell Field Trail,Laurel Creek Road,Valid,Ageratina_altissima_v_roanensis,Ageratina  altissima v. roanensis,986,Appalachian White Snakeroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000002581E78D9CF154C0CFC35E6FB5C84140,98681,0101000020110F000076833F4D9EC961C127C1B063F02D5041,98171,>1m <=5m,ATBI DATABASE,,1446878697000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,248491,3939583,35.56803,-83.775176,Abrams Creek Upper,Pole Knob Branch,3953.38623,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446878697000,GRSM,UNR,,7,,,Russell Field Trail,Cades Cove Loop Road,Valid,Ageratina_altissima_v_roanensis,Ageratina  altissima v. roanensis,986,Appalachian White Snakeroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,900892800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000007153824C32F154C0A9FBC8F957C84140,98685,0101000020110F00009A36180F44C961C181D658CF8E2D5041,98175,>1m <=5m,ATBI DATABASE,,1446878699000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249070,3939250,35.565178,-83.768691,Abrams Creek Upper,,4359.021484,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446878699000,GRSM,UNR,,6,,,Russell Field Trail,Cades Cove Loop Road,Valid,Ageratina_altissima_v_roanensis,Ageratina  altissima v. roanensis,986,Appalachian White Snakeroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,900288000000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000735CE6A432F154C0753085880DC84140,98684,0101000020110F0000EF352A5A44C961C1B5669416412D5041,98174,>1m <=5m,ATBI DATABASE,,1446878698000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249061,3938998,35.562906,-83.768712,Abrams Creek Upper,Russell Field Branch,4251.0625,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446878698000,GRSM,UNR,,6,,,Russell Field Trail,Cades Cove Loop Road,Valid,Ageratina_altissima_v_roanensis,Ageratina  altissima v. roanensis,986,Appalachian White Snakeroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,902448000000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000CF190294E7F054C0FA0FD7D433C84140,98687,0101000020110F0000D5B5409904C961C13A8BB912692D5041,98177,>1m <=5m,ATBI DATABASE,,1446878700000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249480,3939116,35.564075,-83.76413,Abrams Creek Upper,,4373.303711,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446878700000,GRSM,UNR,,6,,,Appalachian Trail,Cades Cove Loop Road,Valid,Ageratina_altissima_v_roanensis,Ageratina  altissima v. roanensis,986,Appalachian White Snakeroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,841104000000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000EB1B8E6AB5F054C0C465238485C74140,98688,0101000020110F00002AAC00FFD9C861C16B04C315B32C5041,98178,>1m <=5m,ATBI DATABASE,,1446878701000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,249741,3938518,35.558755,-83.761069,Eagle Creek,,3876.237305,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446878701000,GRSM,UNR,,4,,,Appalachian Trail,Cades Cove Loop Road,Valid,Ageratina_altissima_v_roanensis,Ageratina  altissima v. roanensis,986,Appalachian White Snakeroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,902448000000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000073A7B8CD5BF154C0CAB1D6FF62C74140,98683,0101000020110F00008435174F67C961C10CE1E00C8F2C5041,98173,>1m <=5m,ATBI DATABASE,,1446878698000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,248817,3938427,35.557702,-83.771224,Eagle Creek,Tub-Mill Creek,3972.664307,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446878698000,GRSM,UNR,,4,,,Appalachian Trail,Cades Cove Loop Road,Valid,Ageratina_altissima_v_roanensis,Ageratina  altissima v. roanensis,986,Appalachian White Snakeroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,902448000000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000BF57358772F254C016AB14AFB0C54140,98678,0101000020110F0000B830A10754CA61C1BED108ADC92A5041,98168,>1m <=5m,ATBI DATABASE,,1446878695000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,247233,3937000,35.544448,-83.788236,Eagle Creek,Lawson Gant Lot Branch,4536.442871,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446878695000,GRSM,UNR,,7,,,Appalachian Trail,Cades Cove Loop Road,Valid,Ageratina_altissima_v_roanensis,Ageratina  altissima v. roanensis,986,Appalachian White Snakeroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,902361600000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000079C4A955C2F254C06537E68EE1C54140,98677,0101000020110F000056A838CF97CA61C1EC7BF2B0FC2A5041,98167,>1m <=5m,ATBI DATABASE,,1446878694000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,246796,3937178,35.545939,-83.793107,Eagle Creek,Narrow Creek,4575.821289,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446878694000,GRSM,UNR,,6,,,Appalachian Trail,Cades Cove Loop Road,Valid,Ageratina_altissima_v_roanensis,Ageratina  altissima v. roanensis,986,Appalachian White Snakeroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,874886400000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000065E91DE314F254C08C6F8CCAF1C44140,98680,0101000020110F0000ABF11F8004CA61C11BA8166E022A5041,98170,>1m <=5m,ATBI DATABASE,,1446878696000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,247733,3936339,35.538622,-83.782521,Eagle Creek,,4046.238281,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446878696000,GRSM,UNR,,5,,,Appalachian Trail,Cades Cove Loop Road,Valid,Ageratina_altissima_v_roanensis,Ageratina  altissima v. roanensis,986,Appalachian White Snakeroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,902361600000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000043B14A267DF154C0AC22537336C44140,98682,0101000020110F000001E033A183C961C182AED7E73E295041,98172,>1m <=5m,ATBI DATABASE,,1446878697000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,248555,3935681,35.532905,-83.773259,Eagle Creek,,4150.174805,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446878697000,GRSM,UNR,,7,,,Eagle Creek Trail,Cades Cove Loop Road,Valid,Ageratina_altissima_v_roanensis,Ageratina  altissima v. roanensis,986,Appalachian White Snakeroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,902275200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000051A5E068C8F354C095E8EC71DAC14140,98674,0101000020110F00006E8ECF6376CB61C1EF90299CC8265041,98164,>1m <=5m,ATBI DATABASE,,1446878693000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,245246,3933728,35.514472,-83.809103,Eagle Creek,,4289.727051,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446878693000,GRSM,UNR,,7,,,Appalachian Trail,Payne Cemetery Access Road,Valid,Ageratina_altissima_v_roanensis,Ageratina  altissima v. roanensis,986,Appalachian White Snakeroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,902275200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000CB10A6ACCFF354C0A7C148CAFEC24140,98673,0101000020110F000051A4508F7CCB61C1A3FF6BA9F9275041,98163,>1m <=5m,ATBI DATABASE,,1446878692000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,245234,3934719,35.523394,-83.809546,Eagle Creek,Big Tommy Branch,3498.822021,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446878692000,GRSM,UNR,,4,,,Appalachian Trail,Forge Creek Parking @ End,Valid,Ageratina_altissima_v_roanensis,Ageratina  altissima v. roanensis,986,Appalachian White Snakeroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,894585600000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000000D749C572CF454C00DE96BFBF6C34140,98671,0101000020110F000073063C43CBCB61C1BA07FCAAFC285041,98161,>1m <=5m,ATBI DATABASE,,1446878691000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,244745,3935574,35.530968,-83.815202,Abrams Creek Upper,Mud Gap Branch,4223.589355,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446878691000,GRSM,UNR,,6,,,Appalachian Trail,Forge Creek Parking @ End,Valid,Ageratina_altissima_v_roanensis,Ageratina  altissima v. roanensis,986,Appalachian White Snakeroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,873331200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000005126ECDD2AF454C057A14D8A26C34140,98670,0101000020110F0000579E7602CACB61C17C3A682423285041,98160,>1m <=5m,ATBI DATABASE,,1446878690000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,244733,3934868,35.524607,-83.815112,Eagle Creek,Big Tommy Branch,3852.637939,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446878690000,GRSM,UNR,,8,,,Appalachian Trail,Forge Creek Parking @ End,Valid,Ageratina_altissima_v_roanensis,Ageratina  altissima v. roanensis,986,Appalachian White Snakeroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,902275200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000F6EC0022F9F554C07346AF6ECBC24140,98666,0101000020110F0000B441BB9C52CD61C18559BD11C4275041,98156,>1m <=5m,ATBI DATABASE,,1446878688000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242165,3934633,35.521826,-83.843327,Abrams Creek Upper,,4300.769531,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446878688000,GRSM,UNR,,6,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Ageratina_altissima_v_roanensis,Ageratina  altissima v. roanensis,986,Appalachian White Snakeroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,873331200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000F1443440FDF554C08C791021BFC24140,98665,0101000020110F00008A78101C56CD61C18B9E1C3BB7275041,98155,>1m <=5m,ATBI DATABASE,,1446878688000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,North Carolina,242141,3934592,35.521451,-83.843578,Lake Cheoah-Little Tennessee River,,4340.593262,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446878688000,GRSM,UNR,,6,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Ageratina_altissima_v_roanensis,Ageratina  altissima v. roanensis,986,Appalachian White Snakeroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,842227200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000B706EEF46EF454C0B452D8AAFCC24140,98669,0101000020110F00005A949FD603CC61C18CC05472F7275041,98159,>1m <=5m,ATBI DATABASE,,1446878690000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,244352,3934737,35.523329,-83.819268,Lake Cheoah-Little Tennessee River,Green Branch,4172.273438,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446878690000,GRSM,UNR,,4,,,Appalachian Trail,Forge Creek Parking @ End,Valid,Ageratina_altissima_v_roanensis,Ageratina  altissima v. roanensis,986,Appalachian White Snakeroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,873331200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000022B2666909F454C00BA737693BC04140,98672,0101000020110F00001DDB9C98ADCB61C1DCFA4E9817255041,98162,>1m <=5m,ATBI DATABASE,,1446878692000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,244846,3932333,35.501806,-83.81307,Eagle Creek,,3750.879395,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446878692000,GRSM,UNR,,9,,,Appalachian Trail,Payne Cemetery Access Road,Valid,Ageratina_altissima_v_roanensis,Ageratina  altissima v. roanensis,986,Appalachian White Snakeroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,902275200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000005E63676F68F754C095B6CF629DC24140,98658,0101000020110F0000193FEE8F8ACE61C1D7222D0594275041,98148,>1m <=5m,ATBI DATABASE,,1446878685000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,240127,3934536,35.520421,-83.865745,Lake Cheoah-Little Tennessee River,,4945.73584,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446878685000,GRSM,UNR,,6,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Ageratina_altissima_v_roanensis,Ageratina  altissima v. roanensis,986,Appalachian White Snakeroot,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,902102400000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,day,cert,Fridley Veg Plots
