the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E610000007B6E7859DF754C05C6DF259F3BB4140,231876,0101000020110F00001DFF58A6B7CE61C1646EA260A0205041,231759,>1m <=5m,ATBI DATABASE,,1446950121000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,239665,3928768,35.468357,-83.868985,Lake Cheoah-Little Tennessee River,Twentymile Creek,1805.281494,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446950121000,GRSM,UNR,,7,,,Twentymile Trail,Twenty Mile Trailhead Parking,Valid,Parametriocnemus_lundbeckii,Parametriocnemus  lundbeckii,28842,Lundbeck`s Non-biting Midge,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,840585600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Diptera, ,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Orthocladiinae,~,by hand, , ,cert,Inventory & Monitoring
0101000020E61000009E2350CFABC454C0B6F9326A21D54140,232031,0101000020110F0000DDF2915173A361C10E86A9A1EA3A5041,231905,>1m <=5m,ATBI DATABASE,,1446950206000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312367,3948781,35.665075,-83.072983,Lower Cataloochee Creek,Cataloochee Creek,2468.658691,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446950206000,GRSM,UNR,,4,,,Lawson Jenkins-Kerr Cemetery Access,Old Cataloochee Turnpike,Valid,Parametriocnemus_lundbeckii,Parametriocnemus  lundbeckii,28842,Lundbeck`s Non-biting Midge,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,646790400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Diptera, ,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Orthocladiinae,~,by hand, , ,cert,Inventory & Monitoring
0101000020E610000099743DCC3CC754C04D6BD7B4EDCF4140,232018,0101000020110F0000288B7A4CA1A561C1894321DB7A355041,231894,>1m <=5m,ATBI DATABASE,,1446950200000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,308640,3944350,35.624435,-83.113082,Upper Cataloochee Creek,Rough Fork,2759.154297,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446950200000,GRSM,UNR,,3,,,Cataloochee Horse Trail,Cataloochee Entrance Road,Valid,Parametriocnemus_lundbeckii,Parametriocnemus  lundbeckii,28842,Lundbeck`s Non-biting Midge,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,810864000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Diptera, ,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Orthocladiinae,~,by hand, , ,cert,Inventory & Monitoring
0101000020E6100000871AF779DBCA54C07475B8372EC74140,231998,0101000020110F0000A543C253B4A861C18EB7C9F2572C5041,231876,>1m <=5m,ATBI DATABASE,,1446950190000,DERV,BUNCHES BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,303350,3936880,35.556091,-83.169642,Lower Raven Fork,Bunches Creek,4891.049805,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446950190000,GRSM,UNR,,6,,,Flat Creek Trail,Heintooga Ridge Road,Valid,Parametriocnemus_lundbeckii,Parametriocnemus  lundbeckii,28842,Lundbeck`s Non-biting Midge,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,872121600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Diptera, ,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Orthocladiinae,~,by hand, , ,cert,Inventory & Monitoring
0101000020E61000004E52069240CB54C0DB9799BD9FC64140,231983,0101000020110F00003293B32F0AA961C1E333BC36C32B5041,231863,>1m <=5m,ATBI DATABASE,,1446950182000,DERV,BUNCHES BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,302780,3936410,35.551743,-83.175812,Lower Raven Fork,Flat Creek,4964.012695,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446950182000,GRSM,UNR,,7,,,Flat Creek Trail,Heintooga Ridge Road,Valid,Parametriocnemus_lundbeckii,Parametriocnemus  lundbeckii,28842,Lundbeck`s Non-biting Midge,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,778291200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Diptera, ,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Orthocladiinae,~,by hand, , ,cert,Inventory & Monitoring
0101000020E6100000ADC6C121CBCA54C0241A7C181CC64140,232003,0101000020110F000061021C72A6A861C1740F50CB392B5041,231881,>1m <=5m,ATBI DATABASE,,1446950193000,DERV,BUNCHES BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,303420,3935950,35.547726,-83.168644,Lower Raven Fork,Bunches Creek,4461.427734,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446950193000,GRSM,UNR,,7,,,Flat Creek Trail,Heintooga Ridge Road,Valid,Parametriocnemus_lundbeckii,Parametriocnemus  lundbeckii,28842,Lundbeck`s Non-biting Midge,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,898646400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Diptera, ,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Orthocladiinae,~,by hand, , ,cert,Inventory & Monitoring
0101000020E61000002FDB95302FCF54C0B372EB12AECA4140,231976,0101000020110F0000DFD8C51B61AC61C1AF83D555FF2F5041,231856,>1m <=5m,ATBI DATABASE,,1446950179000,DERV,BUNCHES BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,297290,3940050,35.58343,-83.237251,Straight Fork Raven Fork,Straight Fork Raven Fork,2720.276123,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446950179000,GRSM,UNR,,5,,,Hyatt Ridge Trail,Straight Fork Road,Valid,Parametriocnemus_lundbeckii,Parametriocnemus  lundbeckii,28842,Lundbeck`s Non-biting Midge,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,777772800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Diptera, ,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Orthocladiinae,~,by hand, , ,cert,Inventory & Monitoring
0101000020E610000062A5DD433DD054C06CA464FAE4CD4140,231974,0101000020110F00007512C97B46AD61C104581DD55A335041,231854,>1m <=5m,ATBI DATABASE,,1446950177000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,295860,3942870,35.608543,-83.253735,Upper Raven Fork,,4082.232666,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446950177000,GRSM,UNR,,10,,,Enloe Creek Trail,Straight Fork Road,Valid,Parametriocnemus_lundbeckii,Parametriocnemus  lundbeckii,28842,Lundbeck`s Non-biting Midge,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,806803200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Diptera, ,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Orthocladiinae,~,by hand, , ,cert,Inventory & Monitoring
0101000020E61000005F1EEEC786D454C07AED46DD56CD4140,231967,0101000020110F00009251A79AEAB061C105464461C6325041,231847,>1m <=5m,ATBI DATABASE,,1446950173000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,289780,3942530,35.604207,-83.320722,Bradley Fork,Taywa Creek,3521.932129,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446950173000,GRSM,UNR,,4,,,Bradley Fork Trail,Newfound Gap Road South,Valid,Parametriocnemus_lundbeckii,Parametriocnemus  lundbeckii,28842,Lundbeck`s Non-biting Midge,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,867283200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Diptera, ,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Orthocladiinae,~,by hand, , ,cert,Inventory & Monitoring
0101000020E610000073F0841231D754C005DDC1FC13CB4140,231960,0101000020110F000092EA0A132EB361C1AEB517C469305041,231840,>1m <=5m,ATBI DATABASE,,1446950168000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,285960,3940660,35.586541,-83.362366,Upper Oconaluftee River,Oconaluftee River,2894.862305,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446950168000,GRSM,UNR,,7,,,Kanati Fork Trail,Newfound Gap Road South,Valid,Parametriocnemus_lundbeckii,Parametriocnemus  lundbeckii,28842,Lundbeck`s Non-biting Midge,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,899942400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Diptera, ,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Orthocladiinae,~,by hand, , ,cert,Inventory & Monitoring
0101000020E6100000A873EA02F2D554C06B10826F09C84140,231961,0101000020110F0000849D87181FB261C1A28B5FCF3C2D5041,231841,>1m <=5m,ATBI DATABASE,,1446950168000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,287662,3937982,35.562781,-83.342892,Upper Oconaluftee River,,2955.977295,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446950168000,GRSM,UNR,,7,,,Newton Bald Trail,Collins Creek Picnic Area Upper Loop Parking C,Valid,Parametriocnemus_lundbeckii,Parametriocnemus  lundbeckii,28842,Lundbeck`s Non-biting Midge,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,901670400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Diptera, ,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Orthocladiinae,~,by hand, , ,cert,Inventory & Monitoring
0101000020E6100000EDF6DF9EB5D554C0BA8B864532C94140,231963,0101000020110F00008BE54FCEEBB161C14D5B1BBC722E5041,231843,>1m <=5m,ATBI DATABASE,,1446950170000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,288020,3938979,35.57184,-83.339206,Upper Oconaluftee River,Oconaluftee River,2452.830322,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446950170000,GRSM,UNR,,3,,,Smokemont Loop Trail,Newfound Gap Road South,Valid,Parametriocnemus_lundbeckii,Parametriocnemus  lundbeckii,28842,Lundbeck`s Non-biting Midge,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,905385600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Diptera, ,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Orthocladiinae,~,by hand, , ,cert,Inventory & Monitoring
0101000020E6100000E42D2F0A4CD354C0D26BA93F5FC54140,231969,0101000020110F0000858D584BDFAF61C14619E9AC742A5041,231849,>1m <=5m,ATBI DATABASE,,1446950174000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,291359,3935584,35.541962,-83.301512,Lower Oconaluftee River,Oconaluftee River,2291.101318,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446950174000,GRSM,UNR,,5,,,Tow String Horse Trail,Newfound Gap Road South,Valid,Parametriocnemus_lundbeckii,Parametriocnemus  lundbeckii,28842,Lundbeck`s Non-biting Midge,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,905299200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Diptera, ,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Orthocladiinae,~,by hand, , ,cert,Inventory & Monitoring
0101000020E61000002146983AD9D454C0BD69788F00C24140,231964,0101000020110F00003AEF8CA030B161C12F855261F0265041,231844,>1m <=5m,ATBI DATABASE,,1446950170000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,289092,3932715,35.515635,-83.325755,Lower Oconaluftee River,,2507.857178,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446950170000,GRSM,UNR,,6,,,Mingus Creek Trail,Mingus Mill Access Road,Valid,Parametriocnemus_lundbeckii,Parametriocnemus  lundbeckii,28842,Lundbeck`s Non-biting Midge,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,899769600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Diptera, ,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Orthocladiinae,~,by hand, , ,cert,Inventory & Monitoring
0101000020E610000082A7C8D5D3DB54C03BEDB34E45C44140,231950,0101000020110F0000F0890BFE1DB761C184203C694E295041,231829,>1m <=5m,ATBI DATABASE,,1446950161000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,279250,3934920,35.533358,-83.4348,Deep Creek,Pole Road Creek,3028.680664,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446950161000,GRSM,UNR,,7,,,Pole Road Creek Trail,Noland Divide Trailhead Parking,Valid,Parametriocnemus_lundbeckii,Parametriocnemus  lundbeckii,28842,Lundbeck`s Non-biting Midge,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,872726400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Diptera, ,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Orthocladiinae,~,by hand, , ,cert,Inventory & Monitoring
0101000020E6100000DC6B5DD7C0D954C0AE685B237BC14140,231957,0101000020110F00008080E6045BB561C1BE66FF2A65265041,231836,>1m <=5m,ATBI DATABASE,,1446950165000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,282130,3932430,35.511564,-83.402391,Deep Creek,Indian Creek,2723.933105,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446950165000,GRSM,UNR,,9,,,Martins Gap Trail,Indian Camp Creek Road,Valid,Parametriocnemus_lundbeckii,Parametriocnemus  lundbeckii,28842,Lundbeck`s Non-biting Midge,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,867801600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Diptera, ,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Orthocladiinae,~,by hand, , ,cert,Inventory & Monitoring
0101000020E6100000A1E7197201DB54C096D814531FC34140,231943,0101000020110F00006DECFF4E6BB661C1E959C39C1B285041,231833,>1m <=5m,ATBI DATABASE,,1446950163000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,280390,3933896,35.524387,-83.421959,Deep Creek,Deep Creek,2501.907227,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446950163000,GRSM,UNR,,7,,,Deep Creek Trail,Tom Branch Road,Valid,Parametriocnemus_lundbeckii,Parametriocnemus  lundbeckii,28842,Lundbeck`s Non-biting Midge,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,872640000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Diptera, ,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Orthocladiinae,~,by hand, , ,cert,Inventory & Monitoring
0101000020E61000004784285A37DB54C0F1758E0B8BCA4140,231953,0101000020110F0000D57B641799B661C1A5973DC1DA2F5041,231832,>1m <=5m,ATBI DATABASE,,1446950162000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,280250,3940335,35.582361,-83.425249,Deep Creek,Deep Creek,3672.637451,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446950162000,GRSM,UNR,,8,,,Deep Creek Trail,Deep Creek Valley Overlook # 2,Valid,Parametriocnemus_lundbeckii,Parametriocnemus  lundbeckii,28842,Lundbeck`s Non-biting Midge,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,874368000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Diptera, ,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Orthocladiinae,~,by hand, , ,cert,Inventory & Monitoring
0101000020E6100000373C391A92DA54C083C7A0DBD7CC4140,231955,0101000020110F000086C1A5BE0CB661C1A4CF21B741325041,231834,>1m <=5m,ATBI DATABASE,,1446950164000,DERV,CLINGMANS DOME,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,281213,3942306,35.600331,-83.415163,Upper Oconaluftee River,,4144.15918,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446950164000,GRSM,UNR,,7,,,Beech Flats Quiet Walkway,Newfound Gap Road South,Valid,Parametriocnemus_lundbeckii,Parametriocnemus  lundbeckii,28842,Lundbeck`s Non-biting Midge,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,902102400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Diptera, ,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Orthocladiinae,~,by hand, , ,cert,Inventory & Monitoring
0101000020E6100000AA895C751FDE54C061BB62E30DD04140,231946,0101000020110F0000A59AA10F11B961C1B8CA237B9C355041,231826,>1m <=5m,ATBI DATABASE,,1446950159000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,276254,3945214,35.625417,-83.470666,West Prong Little Pigeon River Upper,Road Prong,3852.868408,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446950159000,GRSM,UNR,,5,,,Chimney Tops Trail,Chimney Tops Trailhead Overflow Pullout Parkng,Valid,Parametriocnemus_lundbeckii,Parametriocnemus  lundbeckii,28842,Lundbeck`s Non-biting Midge,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,866678400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Diptera, ,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Orthocladiinae,~,by hand, , ,cert,Inventory & Monitoring
0101000020E6100000B8B214C1E6DC54C0DEF2FF5463D04140,231949,0101000020110F0000B744347B07B861C168FE35C2F5355041,231828,>1m <=5m,ATBI DATABASE,,1446950160000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,277990,3945460,35.628025,-83.45158,West Prong Little Pigeon River Upper,Walker Camp Prong,3924.582764,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446950160000,GRSM,UNR,,6,,,Alum Cave Trail,Newfound Gap Road North,Valid,Parametriocnemus_lundbeckii,Parametriocnemus  lundbeckii,28842,Lundbeck`s Non-biting Midge,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,774576000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Diptera, ,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Orthocladiinae,~,by hand, , ,cert,Inventory & Monitoring
0101000020E61000007FB299AB75DA54C07E0CE56AC2D54140,231956,0101000020110F0000A517E998F4B561C142CBBBF1923B5041,231835,>1m <=5m,ATBI DATABASE,,1446950165000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,281560,3950030,35.669989,-83.413428,Porters Creek,Cannon Creek,3555.981934,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446950165000,GRSM,UNR,,3,,,Brushy Mountain Trail,Porters Creek Trailhead Parking,Valid,Parametriocnemus_lundbeckii,Parametriocnemus  lundbeckii,28842,Lundbeck`s Non-biting Midge,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,777513600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Diptera, ,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Orthocladiinae,~,by hand, , ,cert,Inventory & Monitoring
0101000020E6100000A29FE38277D954C07452EB3F23D44140,231947,0101000020110F00008A4A6EBD1CB561C1F3718DF2E0395041,231837,>1m <=5m,ATBI DATABASE,,1446950166000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,282930,3948590,35.657319,-83.397915,Porters Creek,Shutts Prong,3428.33667,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446950166000,GRSM,UNR,,7,,,Porters Creek Trail,Newfound Gap Road North,Valid,Parametriocnemus_lundbeckii,Parametriocnemus  lundbeckii,28842,Lundbeck`s Non-biting Midge,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,777600000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Diptera, ,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Orthocladiinae,~,by hand, , ,cert,Inventory & Monitoring
0101000020E6100000930014A7C3D054C09C3185340ED04140,231973,0101000020110F000084C9719EB8AD61C13ADCE9CF9C355041,231853,>1m <=5m,ATBI DATABASE,,1446950177000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,295160,3944760,35.625427,-83.261938,Upper Raven Fork,Raven Fork,4292.576172,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446950177000,GRSM,UNR,,7,,,Enloe Creek Trail,Straight Fork Road,Valid,Parametriocnemus_lundbeckii,Parametriocnemus  lundbeckii,28842,Lundbeck`s Non-biting Midge,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,806716800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Diptera, ,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Orthocladiinae,~,by hand, , ,cert,Inventory & Monitoring
0101000020E61000006D061D4C01D254C08183B116C3DD4140,231970,0101000020110F0000B22F0765C6AE61C134C99289F1435041,231850,>1m <=5m,ATBI DATABASE,,1446950175000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,293680,3956680,35.732509,-83.281325,East Fork Dunn Creek,Dunn Creek,3395.544678,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446950175000,GRSM,UNR,,6,,,Albright Grove NatureTrail,Cosby Campground Road B,Valid,Parametriocnemus_lundbeckii,Parametriocnemus  lundbeckii,28842,Lundbeck`s Non-biting Midge,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,837475200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Diptera, ,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Orthocladiinae,~,by hand, , ,cert,Inventory & Monitoring
0101000020E6100000B6812C25BAD154C04A17BE651EDE4140,231971,0101000020110F000050FF12F789AE61C125FC461251445041,231851,>1m <=5m,ATBI DATABASE,,1446950176000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,294080,3956980,35.735296,-83.276982,Cosby Creek,Indian Camp Creek,3280.118164,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446950176000,GRSM,UNR,,5,,,Albright Grove NatureTrail,Cosby Campground Road B,Valid,Parametriocnemus_lundbeckii,Parametriocnemus  lundbeckii,28842,Lundbeck`s Non-biting Midge,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,838252800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Diptera, ,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Orthocladiinae,~,by hand, , ,cert,Inventory & Monitoring
0101000020E610000025E1087357D954C0A4FE59779CDF4140,231959,0101000020110F000088587F8201B561C181E933DBE0455041,231839,>1m <=5m,ATBI DATABASE,,1446950167000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,283350,3958530,35.746956,-83.395958,Little Pigeon River Middle,Copeland Creek,1361.612183,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446950167000,GRSM,UNR,,2,,,Old Settlers Trail,Greenbrier Road,Valid,Parametriocnemus_lundbeckii,Parametriocnemus  lundbeckii,28842,Lundbeck`s Non-biting Midge,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,838080000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Diptera, ,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Orthocladiinae,~,by hand, , ,cert,Inventory & Monitoring
0101000020E610000069AA223AF6DE54C0B354273FE0D84140,231942,0101000020110F0000B2E1D176C7B961C162668326D53E5041,231823,>1m <=5m,ATBI DATABASE,,1446950157000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,275260,3952890,35.694337,-83.483774,Baskins Creek,Falls Branch,2314.302734,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446950157000,GRSM,UNR,,7,,,Baskins Creek Trail,Roaring Fork Motor Nature Trail,Valid,Parametriocnemus_lundbeckii,Parametriocnemus  lundbeckii,28842,Lundbeck`s Non-biting Midge,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,842400000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Diptera, ,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Orthocladiinae,~,by hand, , ,cert,Inventory & Monitoring
