the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000BD94B53EA6FA54C0B3BF7C4A7FBC4140,51593,0101000020110F000036B6E7514BD161C19F56BD4F32215041,51069,>1m <=5m,ATBI DATABASE,,1446851898000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,235376,3929368,35.472628,-83.916393,Lake Cheoah-Little Tennessee River,,2119.138916,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446851898000,GRSM,UNR,,1,,,Twentymile Trail,Parson Branch Road (closed Winter),Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000163AACF97CE254C07B7CC1F588BA4140,52064,0101000020110F0000C872202BC6BC61C1CA84B67F261F5041,51532,>1m <=5m,ATBI DATABASE,,1446852145000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,269595,3926720,35.457298,-83.538874,Noland Creek,Laurel Branch,2137.520996,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446852145000,GRSM,UNR,,1,,,Tunnel Bypass Trail NC,Lakeview Drive East,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1087603200000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000000768A4A3B1DF54C0F5A1C8F01EBA4140,52086,0101000020110F0000EDA621A266BA61C12A7A5AF5B71E5041,51554,>1m <=5m,ATBI DATABASE,,1446852156000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,273549,3926260,35.454062,-83.495213,Fontana Lake-Tuckasegee River,Little Peachtree Creek,2351.469727,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446852156000,GRSM,UNR,,5,,,Conner @ Hickory Flats Cemetery Access,Lakeview Drive East,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1219449600000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed,No,day,cert,ATBI
0101000020E61000004461B564FBDF54C0CDB580C18FBB4140,52085,0101000020110F00002DB6D345A5BA61C1F06D3E8538205041,51553,>1m <=5m,ATBI DATABASE,,1446852155000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,273172,3927519,35.465318,-83.499715,Fontana Lake-Tuckasegee River,,2140.179688,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446852155000,GRSM,UNR,,2,,,Noland Creek Trail,Lakeview Drive East,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1051833600000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000DD4813CEB2DF54C04305956586BF4140,52087,0101000020110F00004E3E979F67BA61C1EB9784C25A245041,51555,>1m <=5m,ATBI DATABASE,,1446852156000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,273661,3930944,35.496282,-83.495284,Noland Creek,Noland Creek,2693.198242,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446852156000,GRSM,UNR,,7,,,Noland Creek Trail,Lakeview Drive East,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1087257600000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000F6BDBE1D7BDF54C02BFFBF89DFBF4140,52090,0101000020110F00009B5EAF5338BA61C146B23DC0B7245041,51558,>1m <=5m,ATBI DATABASE,,1446852158000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,273977,3931238,35.499003,-83.491885,Noland Creek,Noland Creek,2738.967041,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446852158000,GRSM,UNR,,1,,,Noland Creek Trail,Lakeview Drive East,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1087257600000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000373A122895DB54C095686A95BDBC4140,52133,0101000020110F0000A1936AC2E8B661C1C4EA664673215041,51603,>1m <=5m,ATBI DATABASE,,1446852185000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,279436,3928385,35.474529,-83.430975,Deep Creek,Hammer Branch,2031.216309,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446852185000,GRSM,UNR,,8,,,Deep Creek Horse Trail,Tom Branch Road,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1027382400000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000458381D8B3DA54C0538016B575BC4140,52139,0101000020110F0000EAB4246729B661C189232F5128215041,51609,>1m <=5m,ATBI DATABASE,,1446852188000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,280678,3928111,35.472335,-83.417223,Deep Creek,,2212.172363,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446852188000,GRSM,UNR,,5,,,Stone Pile Gap Trail,Indian Camp Creek Road,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1056412800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000BFCEA65319DB54C0043876B6EBBD4140,52135,0101000020110F00003F6F3D977FB661C106123E61AE225041,51605,>1m <=5m,ATBI DATABASE,,1446852186000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,280147,3929391,35.483749,-83.423417,Deep Creek,Deep Creek,1939.737793,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446852186000,GRSM,UNR,,6,,,Deep Creek Trail,Tom Branch Road,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1027382400000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000007D10FDCBEFDB54C06BDAF0B4AFBA4140,52130,0101000020110F000089B682BD35B761C1C4D52BE64E1F5041,51600,>1m <=5m,ATBI DATABASE,,1446852183000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,278890,3926617,35.45848,-83.436507,Deep Creek,Deep Creek,1884.509644,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446852183000,GRSM,UNR,,6,,,Noland Divide Trail,East Deep Creek Road,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1378252800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,by hand,No,day,cert,ATBI
0101000020E6100000EAC712154BCC54C082C8BF22C1E14140,52187,0101000020110F00004E91F488ECA961C150B8C3111F485041,51657,>1m <=5m,ATBI DATABASE,,1446852215000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,301830,3959956,35.7637,-83.192079,Cosby Creek,Riding Fork,2471.793945,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446852215000,GRSM,UNR,,3,,,Lower Mount Cammerer Trail,Cosby Picnic Area Parking C,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,970185600000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E61000008A5C7A7872CD54C065CDE0E02CE04140,52184,0101000020110F000008198A68E7AA61C1EBE8DDFA77465041,51654,>1m <=5m,ATBI DATABASE,,1446852214000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,300169,3958624,35.751363,-83.210108,Cosby Creek,,2435.421631,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446852214000,GRSM,UNR,,5,,,Snake Den Ridge Trail,Cosby Campground Road B,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1355529600000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed,No,day,cert,ATBI
0101000020E6100000790ECD1E83C754C08C7B471B74DD4140,52207,0101000020110F0000A9310F06DDA561C1AFDB37E79E435041,51677,>1m <=5m,ATBI DATABASE,,1446852226000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,308504,3956080,35.730099,-83.117374,Big Creek,Bettis Branch,3486.855713,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446852226000,GRSM,UNR,,7,,,Baxter Creek Trail,Big Creek Campground Loop Road,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,961632000000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E6100000E22645590FCE54C05321866C0CDF4140,52182,0101000020110F000007E31CA56CAB61C126C6C5204A455041,51652,>1m <=5m,ATBI DATABASE,,1446852213000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,299281,3957667,35.74256,-83.219683,Cosby Creek,Inadu Creek,3146.046875,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446852213000,GRSM,UNR,,6,,,Snake Den Ridge Trail,Cosby Campground Road B,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,927763200000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000012B5798B83CE54C05FB3DAD879DF4140,52170,0101000020110F00003E089354CFAB61C1B2F624A1BC455041,51651,>1m <=5m,ATBI DATABASE,,1446852212000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,298648,3958052,35.745899,-83.226775,Cosby Creek,Crying Creek,3733.500488,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446852212000,GRSM,UNR,,7,,,Snake Den Ridge Trail,Cosby Campground Road B,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,933033600000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E6100000B1B37900D1C854C0360B04A678D54140,52199,0101000020110F0000A8BCE096F8A661C17DBD16D3453B5041,51669,>1m <=5m,ATBI DATABASE,,1446852222000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,306510,3949202,35.667738,-83.137753,Upper Cataloochee Creek,Pretty Hollow Creek,4004.845947,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446852222000,GRSM,UNR,,5,,,Pretty Hollow Gap Trail,Old Cataloochee Turnpike,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,901756800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000009EDF41FDF8CA54C0DDB85783C3D04140,52189,0101000020110F0000A6847864CDA861C1018E3C425A365041,51659,>1m <=5m,ATBI DATABASE,,1446852216000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,303370,3945189,35.63096,-83.171443,Upper Cataloochee Creek,,4238.960938,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446852216000,GRSM,UNR,,4,,,Palmer Creek Trail,Balsam Mountain Road (closed Winter),Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1020988800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000E9A9820F4DC854C0FCE54B63CCD14140,52202,0101000020110F0000E144178888A661C11F13090C6F375041,51672,>1m <=5m,ATBI DATABASE,,1446852223000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,307170,3946003,35.639043,-83.129699,Upper Cataloochee Creek,Palmer Creek,2997.938965,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446852223000,GRSM,UNR,,4,,,Palmer Creek Trail,Cataloochee Horse Camp,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,905385600000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000015F50DD53FC954C04C4F6EA10CD14140,52195,0101000020110F0000E1DEB7B756A761C11A4E81A9A6365041,51665,>1m <=5m,ATBI DATABASE,,1446852219000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,305814,3945383,35.633191,-83.144517,Upper Cataloochee Creek,Shanty Branch,3862.97998,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446852219000,GRSM,UNR,,7,,,Palmer Creek Trail,Cataloochee Horse Camp,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,904867200000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000004660632CADC554C03E00D1EF22D04140,52221,0101000020110F0000D5FEC8E54DA461C1CCFA4679B2355041,51691,>1m <=5m,ATBI DATABASE,,1446852232000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,310853,3944483,35.626059,-83.088691,Upper Cataloochee Creek,Caldwell Fork,2674.129395,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446852232000,GRSM,UNR,,4,,,Cataloochee Horse Trail,Cataloochee Entrance Road,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1033689600000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000009954D71BC1C554C0A23289704FD04140,52218,0101000020110F00007F3A26D45EA461C11D372FF9E0355041,51688,>1m <=5m,ATBI DATABASE,,1446852231000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,310746,3944636,35.627417,-83.089907,Upper Cataloochee Creek,Caldwell Fork,2663.246582,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446852231000,GRSM,UNR,,6,,,Cataloochee Horse Trail,Cataloochee Entrance Road,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1033689600000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E610000087EFCC1DA0C554C0F4B18772B9D04140,52224,0101000020110F0000D4A4ECCE42A461C1308BAABD4F365041,51694,>1m <=5m,ATBI DATABASE,,1446852234000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,310936,3944991,35.630653,-83.087894,Upper Cataloochee Creek,Caldwell Fork,2635.723633,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446852234000,GRSM,UNR,,6,,,Cataloochee Horse Trail,Cataloochee Entrance Road,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,906595200000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000B918D86A5CC554C09A614AF417D14140,52227,0101000020110F0000FAD7BC4F09A461C15DCBAF7EB2365041,51696,>1m <=5m,ATBI DATABASE,,1446852235000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,311317,3945303,35.633537,-83.083762,Lower Cataloochee Creek,Lower Double Branch,2612.813965,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446852235000,GRSM,UNR,,6,,,Cataloochee Horse Trail,Cataloochee Entrance Road,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,907632000000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000FD768B204BC554C05CD6B7B255D14140,52228,0101000020110F000081F17AA0FAA361C13F5DF103F3365041,51697,>1m <=5m,ATBI DATABASE,,1446852235000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,311417,3945510,35.635421,-83.082706,Lower Cataloochee Creek,Cataloochee Creek,2648.568848,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446852235000,GRSM,UNR,,4,,,Cataloochee Horse Trail,Cataloochee Entrance Road,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,908236800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000EA918FA813C654C0A427B7BD02D64140,52215,0101000020110F0000BCBF2CF0A4A461C162C8F130D63B5041,51685,>1m <=5m,ATBI DATABASE,,1446852229000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,310395,3949586,35.671952,-83.094946,Lower Cataloochee Creek,,3100.962402,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446852229000,GRSM,UNR,,7,,,Long Bunk Trail,Old Cataloochee Turnpike,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1324166400000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed,No,day,cert,ATBI
0101000020E6100000AF14926467C354C0D4735DC8C8D24140,52231,0101000020110F000006698CCA5FA261C1D563EBD176385041,51700,>1m <=5m,ATBI DATABASE,,1446852237000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,314117,3946710,35.646746,-83.053182,Lower Cataloochee Creek,Hoglen Branch,3699.446533,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446852237000,GRSM,UNR,,7,,,Cataloochee Divide Trail,Old Cataloochee Turnpike,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898473600000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000301EF2EACAC554C0A1A0D2904ACF4140,52217,0101000020110F000058CFD42867A461C168EFC967D0345041,51687,>1m <=5m,ATBI DATABASE,,1446852230000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,310673,3943754,35.619456,-83.090506,Upper Cataloochee Creek,Caldwell Fork,2792.293701,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446852230000,GRSM,UNR,,4,,,Caldwell Fork Trail,Cataloochee Entrance Road,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,903744000000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000D67B1D7D9BC554C0745D44507FCF4140,52226,0101000020110F00005E4FC5E03EA461C17042FC8307355041,51695,>1m <=5m,ATBI DATABASE,,1446852234000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,310939,3943927,35.621066,-83.087611,Upper Cataloochee Creek,Palmer Branch,2785.657715,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446852234000,GRSM,UNR,,6,,,Boogerman Trail,Cataloochee Entrance Road,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,905472000000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000019BCFF3A6C554C044CC478784CF4140,52222,0101000020110F0000C073359D48A461C1D387CDF60C355041,51692,>1m <=5m,ATBI DATABASE,,1446852233000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,310876,3943946,35.621225,-83.088311,Upper Cataloochee Creek,Palmer Branch,2750.122803,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446852233000,GRSM,UNR,,6,,,Boogerman Trail,Cataloochee Entrance Road,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,902966400000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000628A653FBAC554C075FA5F8DB7CF4140,52219,0101000020110F00004885660059A461C1BB5D2E4642355041,51689,>1m <=5m,ATBI DATABASE,,1446852231000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,310773,3944121,35.622782,-83.089489,Upper Cataloochee Creek,Caldwell Fork,2729.537109,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446852231000,GRSM,UNR,,4,,,Cataloochee Horse Trail,Cataloochee Entrance Road,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,903312000000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000003F953311DFC554C0DA67517C95CF4140,52216,0101000020110F0000924FBD4578A461C106C252AE1E355041,51686,>1m <=5m,ATBI DATABASE,,1446852230000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,310567,3944010,35.621743,-83.091736,Upper Cataloochee Creek,Caldwell Fork,3023.883057,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446852230000,GRSM,UNR,,7,,,Caldwell Fork Trail,Cataloochee Entrance Road,Valid,Smilax_rotundifolia,Smilax  rotundifolia,37286,Horsebrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898128000000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
