the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000310E1ACCCFFB54C0FD8DDA2AECBF4140,219343,0101000020110F00008CC5FD0748D261C131790AEDC4245041,219277,>1m <=5m,ATBI DATABASE,,1446942968000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,233816,3932386,35.499388,-83.934554,Chilhowee Lake,Parson Branch,1353.338135,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446942968000,GRSM,UNR,,3,,,Wolf Ridge Trail,Parson Branch Road (closed Winter),Valid,Myrmecina_americana,Myrmecina  americana,24621,American Mite Eating Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1316908800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Myrmecinini,"baiting, hand collecting", , ,cert,ATBI Ants
0101000020E6100000A6C999E197D654C0E3301662C2D94140,219413,0101000020110F00003CF419F8ABB261C1BA73D7A4C13F5041,219347,>1m <=5m,ATBI DATABASE,,1446943009000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,287112,3953364,35.701238,-83.353016,Little Pigeon River Upper,Middle Prong Little Pigeon River,2266.365234,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446943009000,GRSM,UNR,,6,,,Ramsey Cascades Trail,Ramsey Cascades Trailhead Parking,Valid,Myrmecina_americana,Myrmecina  americana,24621,American Mite Eating Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1184457600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Myrmecinini,unspecified, ,season,cert,ATBI Ants
0101000020E6100000BA778BC2B9D654C094EE5F4786D94140,219412,0101000020110F0000981609BEC8B261C12ED6E8C8823F5041,219346,>1m <=5m,ATBI DATABASE,,1446943009000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,286920,3953165,35.699403,-83.355084,Little Pigeon River Upper,Little Laurel Branch,2377.422852,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446943009000,GRSM,UNR,,6,,,Ramsey Cascades Trail,Ramsey Cascades Trailhead Parking,Valid,Myrmecina_americana,Myrmecina  americana,24621,American Mite Eating Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1184457600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Myrmecinini,unspecified, ,season,cert,ATBI Ants
0101000020E61000005DFA320CF0D654C0B40D4666DAD94140,219411,0101000020110F00009B5451D9F6B261C1B91DECC2DA3F5041,219345,>1m <=5m,ATBI DATABASE,,1446943008000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,286627,3953457,35.701971,-83.358397,Little Pigeon River Upper,Middle Prong Little Pigeon River,2088.618408,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446943008000,GRSM,UNR,,7,,,Ramsey Cascades Trail,Ramsey Prong Road,Valid,Myrmecina_americana,Myrmecina  americana,24621,American Mite Eating Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1184457600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Myrmecinini,unspecified, ,season,cert,ATBI Ants
0101000020E61000004546F8F8D3D754C04487C54A3ADA4140,219408,0101000020110F0000646DF26CB8B361C1E53E8E0D3F405041,219342,>1m <=5m,ATBI DATABASE,,1446943006000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,285376,3953812,35.704897,-83.372309,Little Pigeon River Upper,Middle Prong Little Pigeon River,1828.616089,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446943006000,GRSM,UNR,,7,,,Old Settlers Trail,Ramsey Prong Road,Valid,Myrmecina_americana,Myrmecina  americana,24621,American Mite Eating Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1184457600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Myrmecinini,unspecified, ,season,cert,ATBI Ants
0101000020E6100000C5E2305E94D754C0B29A32601EDA4140,219409,0101000020110F0000944FFA6782B361C1C2120BDB21405041,219343,>1m <=5m,ATBI DATABASE,,1446943007000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,285725,3953709,35.704045,-83.368427,Little Pigeon River Upper,,1862.580566,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446943007000,GRSM,UNR,,4,,,Ramsey Cascades Trail,Ramsey Prong Road,Valid,Myrmecina_americana,Myrmecina  americana,24621,American Mite Eating Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1184457600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Myrmecinini,unspecified, ,season,cert,ATBI Ants
0101000020E61000003FF7AB21EDD554C02444405862DA4140,219414,0101000020110F0000C3DD8BF31AB261C10665AEF168405041,219348,>1m <=5m,ATBI DATABASE,,1446943010000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,288068,3953883,35.706119,-83.342594,Little Pigeon River Upper,Middle Prong Little Pigeon River,2813.625,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446943010000,GRSM,UNR,,6,,,Ramsey Cascades Trail,Ramsey Cascades Trailhead Parking,Valid,Myrmecina_americana,Myrmecina  americana,24621,American Mite Eating Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1087430400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Myrmecinini,Winkler extraction,No, ,cert,ATBI Ants
0101000020E61000005A0B6289AFD554C016334FA9F0D94140,219415,0101000020110F000046A488A3E6B161C1B9A14F0BF23F5041,219349,>1m <=5m,ATBI DATABASE,,1446943010000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,288399,3953490,35.70265,-83.338835,Little Pigeon River Upper,Middle Prong Little Pigeon River,2608.213867,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446943010000,GRSM,UNR,,5,,,Ramsey Cascades Trail,Ramsey Cascades Trailhead Parking,Valid,Myrmecina_americana,Myrmecina  americana,24621,American Mite Eating Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1153353600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Myrmecinini,Winkler extraction, ,day,cert,ATBI Ants
0101000020E61000007607FFC2F5D154C05C1EB6F7A0DD4140,219424,0101000020110F0000CAD9F198BCAE61C15CFA9BD6CD435041,219358,>1m <=5m,ATBI DATABASE,,1446943015000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,293741,3956563,35.731468,-83.280621,East Fork Dunn Creek,,3506.320312,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446943015000,GRSM,UNR,,6,,,Albright Grove NatureTrail,Cosby Campground Road B,Valid,Myrmecina_americana,Myrmecina  americana,24621,American Mite Eating Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1001548800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Myrmecinini,Malaise trap (Townes), , ,cert,ATBI Pilot Study
0101000020E61000001E1E226BF6D154C05CDA699EB5DD4140,219418,0101000020110F0000FD5BBE27BDAE61C187EECC71E3435041,219352,>1m <=5m,ATBI DATABASE,,1446943012000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,293739,3956633,35.732098,-83.280661,East Fork Dunn Creek,,3447.037598,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446943012000,GRSM,UNR,,3,,,Albright Grove NatureTrail,Cosby Campground Road B,Valid,Myrmecina_americana,Myrmecina  americana,24621,American Mite Eating Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1087171200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Myrmecinini,Winkler extraction,No, ,cert,ATBI Ants
0101000020E6100000E2ABA6B6B7D954C076BB3F679DDC4140,219401,0101000020110F00009B1D544453B561C1A831E648BE425041,219335,>1m <=5m,ATBI DATABASE,,1446943002000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,282755,3955946,35.723547,-83.401834,Little Pigeon River Middle,Teds Branch,1531.057983,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446943002000,GRSM,UNR,,4,,,Grapeyard Ridge Trail,Greenbrier Unpaved Road,Valid,Myrmecina_americana,Myrmecina  americana,24621,American Mite Eating Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1184457600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Myrmecinini,unspecified, ,season,cert,ATBI Ants
0101000020E610000055075FE9D3D854C0322CA2CD41D94140,219407,0101000020110F0000ADC871CB91B461C18D782D2C3B3F5041,219341,>1m <=5m,ATBI DATABASE,,1446943006000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,283942,3953005,35.697314,-83.38793,Porters Creek,Porters Creek,1874.529053,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446943006000,GRSM,UNR,,3,,,Porters Creek Trail,Porters Creek Scenic Loop,Valid,Myrmecina_americana,Myrmecina  americana,24621,American Mite Eating Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1311033600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Myrmecinini,"baiting, hand collecting", , ,cert,ATBI Ants
0101000020E610000082C6D5937CD954C06A4D0FE402D84140,219405,0101000020110F00007169ED0A21B561C1234426ADED3D5041,219339,>1m <=5m,ATBI DATABASE,,1446943005000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,282984,3951948,35.687581,-83.398225,Porters Creek,,2213.021484,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446943005000,GRSM,UNR,,2,,,Porters Creek Trail,Porters Creek Trailhead Parking,Valid,Myrmecina_americana,Myrmecina  americana,24621,American Mite Eating Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1184457600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Myrmecinini,unspecified, ,season,cert,ATBI Ants
0101000020E6100000B1B8BEF689EC54C0AD9753C005D34140,219357,0101000020110F000078CC90684FC561C1B9697A8AB6385041,219291,>1m <=5m,ATBI DATABASE,,1446942975000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,255921,3948323,35.648606,-83.695917,Little River-Crooked Creek,Middle Prong Little River,1510.96167,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446942975000,GRSM,UNR,,6,,,Lumber Ridge Trail,Tremont Road,Valid,Myrmecina_americana,Myrmecina  americana,24621,American Mite Eating Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1152662400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Myrmecinini,Winkler extraction, ,day,cert,ATBI Ants
0101000020E610000022345CC688EC54C01D0741FBDCD14140,219356,0101000020110F0000092E0D664EC561C13B7B4B6380375041,219290,>1m <=5m,ATBI DATABASE,,1446942975000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,255900,3947318,35.639549,-83.695844,Little River-Crooked Creek,Loan Branch,1709.847534,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446942975000,GRSM,UNR,,4,,,West Prong Trail,Tremont Road,Valid,Myrmecina_americana,Myrmecina  americana,24621,American Mite Eating Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1086825600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Myrmecinini,Winkler extraction,No, ,cert,ATBI Ants
0101000020E610000002C37368F1EB54C0E28D9278F5D14140,219359,0101000020110F0000F111BED7CDC461C1B108FFFA99375041,219293,>1m <=5m,ATBI DATABASE,,1446942976000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,256739,3947378,35.640297,-83.686605,Little River-Crooked Creek,,1673.504028,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446942976000,GRSM,UNR,,6,,,Lumber Ridge Trail,Tremont Employee Housing Parking,Valid,Myrmecina_americana,Myrmecina  americana,24621,American Mite Eating Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1323820800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Myrmecinini,"baiting, hand collecting", , ,cert,ATBI Ants
0101000020E6100000CB12A21E70E554C059A9AFCD57D24140,219362,0101000020110F00000A2C488347BF61C1564D93BE00385041,219296,>1m <=5m,ATBI DATABASE,,1446942978000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,265953,3947464,35.643298,-83.584964,Little River-Goshen Prong,Jakes Creek,2411.047363,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446942978000,GRSM,UNR,,7,,,Meigs Mountain Trail,Elkmont Cemetery Road,Valid,Myrmecina_americana,Myrmecina  americana,24621,American Mite Eating Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1295308800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Myrmecinini,"baiting, hand collecting", , ,cert,ATBI Ants
0101000020E610000037BB4B6886E554C06DAC510A98D54140,219361,0101000020110F0000B3621A715ABF61C12BD156A4663B5041,219295,>1m <=5m,ATBI DATABASE,,1446942978000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,265904,3950285,35.668696,-83.586325,Little River-Goshen Prong,Pine Knot Branch,2326.958008,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446942978000,GRSM,UNR,,7,,,Laurel Falls Trail,Fighting Creek Gap Road,Valid,Myrmecina_americana,Myrmecina  americana,24621,American Mite Eating Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1299283200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Myrmecinini,"baiting, hand collecting", , ,cert,ATBI Ants
0101000020E6100000E3B228F1BBE254C05AE0D201EECD4140,219369,0101000020110F00009D5569A5FBBC61C1F690B64364335041,219303,>1m <=5m,ATBI DATABASE,,1446942982000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,269680,3943539,35.608819,-83.542717,Little River-Goshen Prong,Wars Branch,3261.746094,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446942982000,GRSM,UNR,,1,,,Goshen Prong Trail,Newfound Gap Road North,Valid,Myrmecina_americana,Myrmecina  americana,24621,American Mite Eating Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1024531200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Myrmecinini,pitfall trap, , ,cert,ATBI Pilot Study
0101000020E61000003E35CE0EC7E254C0155F00300ACE4140,219364,0101000020110F00006D4E381605BD61C1D2C3F0B381335041,219298,>1m <=5m,ATBI DATABASE,,1446942979000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,269621,3943636,35.609679,-83.543395,Little River-Goshen Prong,Wars Branch,3115.275879,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446942979000,GRSM,UNR,,4,,,Goshen Prong Trail,Newfound Gap Road North,Valid,Myrmecina_americana,Myrmecina  americana,24621,American Mite Eating Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1087689600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Myrmecinini,Winkler extraction,No, ,cert,ATBI Ants
0101000020E610000085C4274490EF54C0CB4768918ECD4140,219355,0101000020110F0000F85B1206E1C761C1D9B3349100335041,219289,>1m <=5m,ATBI DATABASE,,1446942974000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,251509,3943704,35.605906,-83.743176,Little River-Crooked Creek,Sugar Cove Prong,1887.779175,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446942974000,GRSM,UNR,,7,,,Lead Cove Trail,Laurel Creek Road,Valid,Myrmecina_americana,Myrmecina  americana,24621,American Mite Eating Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1122508800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Myrmecinini,Winkler extraction, ,day,cert,ATBI Ants
0101000020E610000033334F88A2F554C0B3CD3CA28ACB4140,219353,0101000020110F0000BED0001009CD61C1B2A232ADE5305041,219287,>1m <=5m,ATBI DATABASE,,1446942973000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242863,3942201,35.590161,-83.838041,Abrams Creek Upper,,1783.1875,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446942973000,GRSM,UNR,,5,,,Elijah Oliver Cabin Access Trail,Cades Cove Loop Road,Valid,Myrmecina_americana,Myrmecina  americana,24621,American Mite Eating Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1027900800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Myrmecinini,Malaise trap (Townes), , ,cert,ATBI Pilot Study
0101000020E6100000838A4735CEFB54C002587FAC29C04140,219344,0101000020110F0000B21A7AAE46D261C1993A411705255041,219278,>1m <=5m,ATBI DATABASE,,1446942969000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,233831,3932594,35.501265,-83.934457,Chilhowee Lake,Parson Branch,1591.881836,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446942969000,GRSM,UNR,,8,,,Wolf Ridge Trail,Parson Branch Road (closed Winter),Valid,Myrmecina_americana,Myrmecina  americana,24621,American Mite Eating Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1118361600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Myrmecinini,Winkler extraction, ,day,cert,ATBI Ants
0101000020E61000009337EB4C54FB54C0A319923AD1CD4140,219345,0101000020110F000033DB3425DFD161C13A1FA93346335041,219279,>1m <=5m,ATBI DATABASE,,1446942969000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234858,3944410,35.607941,-83.927016,Abrams Creek Lower,,1403.663086,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446942969000,GRSM,UNR,,7,,,Rabbit Creek Trail,Abrams Creek Campground Road,Valid,Myrmecina_americana,Myrmecina  americana,24621,American Mite Eating Ant,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1117756800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Hymenoptera,Aculeata,Apocrita, ,Vespoidea,Formicidae,Myrmicinae,Myrmecinini,Winkler extraction, ,day,cert,ATBI Ants
