the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E610000001E173C28CFA54C07692BB7C69BC4140,120168,0101000020110F00003D16DAAC35D161C1EDC0C1921B215041,119738,>1m <=5m,ATBI DATABASE,,1446886244000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,235515,3929290,35.471962,-83.914837,Lake Cheoah-Little Tennessee River,,1968.121338,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446886244000,GRSM,UNR,,1,,,Twentymile Trail,Twenty Mile Ranger Station Road,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E610000086235C899FCE54C039E2427E73DF4140,121415,0101000020110F0000F0F28F1AE7AB61C11B3607FBB5455041,120999,>1m <=5m,ATBI DATABASE,,1446886959000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,298493,3958034,35.745705,-83.228483,Cosby Creek,Crying Creek,3879.522461,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446886959000,GRSM,UNR,,6,,,Snake Den Ridge Trail,Cosby Campground Road B,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1065225600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,ATBI Ferns
0101000020E61000002A520B6C88CE54C08426C1CF03DF4140,121419,0101000020110F0000F2F5FB78D3AB61C18D98BB1D41455041,121003,>1m <=5m,ATBI DATABASE,,1446886961000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,298612,3957653,35.742297,-83.227073,Cosby Creek,Inadu Creek,3466.187744,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446886961000,GRSM,UNR,,6,,,Snake Den Ridge Trail,Cosby Campground Road B,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,933033600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000006D44144C82CF54C06BD8B7DFD6DF4140,121398,0101000020110F000099700EB1A7AC61C1F8C936FA1D465041,120982,>1m <=5m,ATBI DATABASE,,1446886949000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,297249,3958399,35.748738,-83.242324,Cosby Creek,,3460.413574,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446886949000,GRSM,UNR,,7,,,Gabes Mountain Trail,Cosby Campground Road B,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,928195200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000001A3AF7D03ECE54C074386625A2D84140,121429,0101000020110F0000963E8DF594AB61C1B6B18F35943E5041,121013,>1m <=5m,ATBI DATABASE,,1446886967000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,298893,3952113,35.692441,-83.22258,Straight Fork Raven Fork,Dans Branch,5895.092773,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446886967000,GRSM,UNR,,5,,,Balsam Mountain Trail,Cosby Campground Road B,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,866678400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000007567374426CC54C0BD177A2C8CD84140,121490,0101000020110F000098DF6B44CDA961C101FC6F3B7D3E5041,121074,>1m <=5m,ATBI DATABASE,,1446887004000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,301855,3951972,35.691771,-83.189832,Big Creek,,4499.122559,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446887004000,GRSM,UNR,,5,,,Gunter Fork Trail,Balsam Mountain Road (closed Winter),Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898905600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000016780D4B3ACC54C02AB41B99A1D84140,121485,0101000020110F0000B01CA546DEA961C1EBD1DAA2933E5041,121069,>1m <=5m,ATBI DATABASE,,1446887000000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,301746,3952047,35.692425,-83.191054,Big Creek,,4367.462891,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446887000000,GRSM,UNR,,2,,,Gunter Fork Trail,Balsam Mountain Road (closed Winter),Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898905600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000DDD2071E61CC54C02C9C9A8730D84140,121478,0101000020110F0000C272D23FFFA961C1A75E57661D3E5041,121062,>1m <=5m,ATBI DATABASE,,1446886996000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,301523,3951669,35.688974,-83.193424,Big Creek,,4737.718262,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446886996000,GRSM,UNR,,7,,,Gunter Fork Trail,Balsam Mountain Road (closed Winter),Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898905600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000003DCC662726C954C0845966E609D94140,121552,0101000020110F00006974B6E840A761C179A0BDB5003F5041,121136,>1m <=5m,ATBI DATABASE,,1446887036000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,306107,3952304,35.695608,-83.14295,Big Creek,,4141.643555,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446887036000,GRSM,UNR,,4,,,Swallow Fork Trail,Old Cataloochee Turnpike,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898992000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000A3D1C40BE7C854C09CD05BA45FD84140,121558,0101000020110F0000EE8FBA4F0BA761C1CC5032AA4E3E5041,121142,>1m <=5m,ATBI DATABASE,,1446887039000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,306443,3951720,35.690412,-83.139098,Big Creek,,4931.549805,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446887039000,GRSM,UNR,,4,,,Swallow Fork Trail,Old Cataloochee Turnpike,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898992000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000000E037C08E1C854C095D7748BA0D84140,121560,0101000020110F000003FE693406A761C19239DF88923E5041,121144,>1m <=5m,ATBI DATABASE,,1446887040000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,306481,3951939,35.692393,-83.138731,Big Creek,,4830.03125,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446887040000,GRSM,UNR,,5,,,Swallow Fork Trail,Old Cataloochee Turnpike,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898992000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000F05A8E5FF1C854C08C26EEBDE7D84140,121555,0101000020110F0000391D191514A761C1BFEB15FDDC3E5041,121139,>1m <=5m,ATBI DATABASE,,1446887038000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,306396,3952182,35.694565,-83.139728,Big Creek,Swallow Fork,4466.413574,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446887038000,GRSM,UNR,,5,,,Swallow Fork Trail,Old Cataloochee Turnpike,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898992000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000002141D50EDDC854C00D886DEBE4D84140,121561,0101000020110F000060541FD402A761C10C0E8609DA3E5041,121145,>1m <=5m,ATBI DATABASE,,1446887041000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,306508,3952170,35.694479,-83.138488,Big Creek,Swallow Fork,4680.780273,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446887041000,GRSM,UNR,,8,,,Swallow Fork Trail,Old Cataloochee Turnpike,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898992000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000D2C05F31C2C854C07CAAD8D202D64140,121563,0101000020110F000011241803ECA661C18C370947D63B5041,121147,>1m <=5m,ATBI DATABASE,,1446887041000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,306602,3949668,35.671954,-83.136849,Upper Cataloochee Creek,Pretty Hollow Creek,4263.959961,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446887041000,GRSM,UNR,,6,,,Pretty Hollow Gap Trail,Old Cataloochee Turnpike,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898992000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000A7C4316FCEC854C026421A8A85D64140,121562,0101000020110F00000920A668F6A661C1EBC072F05E3C5041,121146,>1m <=5m,ATBI DATABASE,,1446887041000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,306544,3950112,35.675943,-83.137596,Upper Cataloochee Creek,Pretty Hollow Creek,4496.086426,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446887041000,GRSM,UNR,,6,,,Pretty Hollow Gap Trail,Old Cataloochee Turnpike,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898992000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000F981F55CDFCA54C0B44AC4F67BD54140,121525,0101000020110F000054AFCEA0B7A861C15CF7604A493B5041,121109,>1m <=5m,ATBI DATABASE,,1446887023000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,303602,3949277,35.667839,-83.169879,Upper Cataloochee Creek,,5516.729492,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446887023000,GRSM,UNR,,7,,,Mount Sterling Ridge Trail,Balsam Mountain Road (closed Winter),Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,866764800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000C398526934CB54C06603E01460D54140,121521,0101000020110F00009A2715DCFFA861C19CFD69242C3B5041,121105,>1m <=5m,ATBI DATABASE,,1446887021000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,303130,3949193,35.666988,-83.17507,Upper Cataloochee Creek,,5536.20459,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446887021000,GRSM,UNR,,5,,,Mount Sterling Ridge Trail,Balsam Mountain Road (closed Winter),Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,866764800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000004269D5D26FCA54C00170479326D64140,121531,0101000020110F0000D09AC7E558A861C1B47E9DA7FB3B5041,121115,>1m <=5m,ATBI DATABASE,,1446887026000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,304231,3949841,35.673045,-83.163071,Upper Cataloochee Creek,,5484.185059,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446887026000,GRSM,UNR,,6,,,Mount Sterling Ridge Trail,Balsam Mountain Road (closed Winter),Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,866764800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000C99A68C27CCC54C0931B9087B5D74140,121475,0101000020110F000062CBCAB916AA61C1D90391C89C3D5041,121059,>1m <=5m,ATBI DATABASE,,1446886994000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,301361,3951256,35.68522,-83.195111,Big Creek,,4944.095215,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446886994000,GRSM,UNR,,6,,,Gunter Fork Trail,Balsam Mountain Road (closed Winter),Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898905600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000007A99218865CC54C05C713B85F3D74140,121477,0101000020110F000043EF9DFF02AA61C12365A59ADD3D5041,121061,>1m <=5m,ATBI DATABASE,,1446886995000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,301494,3951463,35.687112,-83.193693,Big Creek,,4830.29248,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446886995000,GRSM,UNR,,8,,,Gunter Fork Trail,Balsam Mountain Road (closed Winter),Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898905600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000002F1836ACC4CC54C069BE5C2172D34140,121460,0101000020110F00002C4E3ECD53AA61C16360F5D027395041,121044,>1m <=5m,ATBI DATABASE,,1446886985000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,300881,3947570,35.651914,-83.1995,Upper Cataloochee Creek,,5342.561523,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446886985000,GRSM,UNR,,6,,,Balsam Mountain Trail,Balsam Mountain Road (closed Winter),Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,866851200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000AA63237DEBCC54C0AC320F3D02D34140,121457,0101000020110F000049B5ADC474AA61C1F6CB9ADEB2385041,121041,>1m <=5m,ATBI DATABASE,,1446886983000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,300658,3947196,35.648499,-83.201869,Upper Cataloochee Creek,Beech Creek,5161.95752,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446886983000,GRSM,UNR,,5,,,Balsam Mountain Trail,Balsam Mountain Road (closed Winter),Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,866851200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000007E65A3481ECC54C0054BEFC71FD24140,121488,0101000020110F0000CA4FCF7CC6A961C15C9B5E32C6375041,121072,>1m <=5m,ATBI DATABASE,,1446887002000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,301775,3946404,35.641588,-83.189344,Upper Cataloochee Creek,,4782.704102,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446887002000,GRSM,UNR,,7,,,Balsam Mountain Trail,Balsam Mountain Road (closed Winter),Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898819200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000006504B7F540CC54C013CE4FFA0DD24140,121481,0101000020110F0000A1211DF0E3A961C12CFD6097B3375041,121065,>1m <=5m,ATBI DATABASE,,1446886998000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,301582,3946348,35.641045,-83.191461,Straight Fork Raven Fork,,4845.663086,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446886998000,GRSM,UNR,,7,,,Balsam Mountain Trail,Balsam Mountain Road (closed Winter),Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,866851200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000003AAB214B48CC54C0FCDE9CCD07D24140,121479,0101000020110F00000AB49A2AEAA961C1F5F37523AD375041,121063,>1m <=5m,ATBI DATABASE,,1446886997000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,301541,3946328,35.640856,-83.191908,Upper Cataloochee Creek,,4844.897461,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446886997000,GRSM,UNR,,7,,,Balsam Mountain Trail,Balsam Mountain Road (closed Winter),Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898819200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000005C3E9A96EACC54C00458D98871D24140,121455,0101000020110F0000816DE20074AA61C10E15C3A21B385041,121039,>1m <=5m,ATBI DATABASE,,1446886982000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,300652,3946706,35.644083,-83.201814,Upper Cataloochee Creek,Table Rock Branch,5111.694336,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446886982000,GRSM,UNR,,6,,,Balsam Mountain Trail,Balsam Mountain Road (closed Winter),Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,866851200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000006D19CC992CCD54C0735DD4D53AD24140,121453,0101000020110F0000A23A6011ACAA61C166B56878E2375041,121037,>1m <=5m,ATBI DATABASE,,1446886981000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,300283,3946529,35.642414,-83.205843,Straight Fork Raven Fork,,4800.878906,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446886981000,GRSM,UNR,,7,,,Beech Gap Trail,Balsam Mountain Road (closed Winter),Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,897955200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000005FB0C0FC3ACF54C06E6B475579D04140,121399,0101000020110F0000B548CD206BAC61C1DEF953BF0C365041,120983,>1m <=5m,ATBI DATABASE,,1446886949000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,297339,3945073,35.628696,-83.237971,Upper Raven Fork,Jones Creek,4652.253418,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446886949000,GRSM,UNR,,6,,,Hyatt Ridge Trail,Balsam Mountain Road (closed Winter),Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,933292800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000BB3387621ACF54C0A303976969D04140,121401,0101000020110F0000C7CA59704FAC61C1053AAC1CFC355041,120985,>1m <=5m,ATBI DATABASE,,1446886950000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,297518,3945015,35.62821,-83.235981,Upper Raven Fork,Hyatt Creek,4892.689453,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446886950000,GRSM,UNR,,6,,,Hyatt Ridge Trail,Balsam Mountain Road (closed Winter),Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898041600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000A5BCA06255CE54C03BA9E798C4D04140,121420,0101000020110F0000BDA28520A8AB61C1BEAF44645B365041,121004,>1m <=5m,ATBI DATABASE,,1446886962000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,298614,3945299,35.630993,-83.223958,Straight Fork Raven Fork,Byrd Branch,4016.541504,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446886962000,GRSM,UNR,,5,,,Beech Gap Trail,Beech Gap Trailhead Parking #2,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000001F8304667CD54C0C45293D6DBD04140,121443,0101000020110F00009D8533E6DDAA61C118D041AD73365041,121027,>1m <=5m,ATBI DATABASE,,1446886975000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,299932,3945348,35.631702,-83.209424,Straight Fork Raven Fork,Thumper Branch,3907.437256,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446886975000,GRSM,UNR,,5,,,Beech Gap Trail,Beech Gap Trailhead Parking #2,Valid,Betula_lenta,Betula  lenta,4767,Sweet Birch,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,897955200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Betulaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
